Timestamp,ID,Label,Confidence,BBox_Position_X,BBox_Position_Y,BBox_Size_X,BBox_Size_Y,BBox_Size_Z,BBox_Yaw,Velocity_X,Velocity_Y,Tracking_Status
1633705239515,351406,1,0.6337890625,-9.302781105,-6.246188641,2.257325649,5.944836617,1.132478714,6.042467117,0.02785870247,-1.01E-05,3
1633705239515,351421,1,0.8020241261,-4.289971828,-8.958712578,1.950859308,4.784257889,1.133671761,6.02781868,0.03909597546,1.03E-06,3
1633705239637,351406,1,0.6037890911,-9.33101368,-6.241551399,2.176405907,5.88293457,1.113901615,6.108652592,0.02231358923,-7.73E-06,3
1633705239637,351421,1,0.8020241261,-4.245896339,-9.0035429,1.94737494,4.77731657,1.164928913,6.048326492,0.02555237152,-4.47E-07,3
1633705239755,351406,1,0.6037890911,-9.298311234,-6.343341827,2.25390625,5.9140625,1.128415108,6.038560867,0.05471330509,-2.04E-05,3
1633705239755,351421,1,0.8020241261,-4.267426968,-9.001353264,1.944629669,4.760131836,1.146520615,6.028795242,0.02283066139,-1.26E-07,3
1633705239875,351406,1,0.6417791247,-9.287584305,-6.324280262,2.246875048,5.885937691,1.16394949,6.019029617,0.0389050059,-1.11E-05,3
1633705239875,351421,1,0.8020241261,-4.256605148,-8.981204033,1.940596342,4.745837212,1.234465122,6.025865555,0.0156180039,8.44E-08,3
1633705239997,351406,1,0.6417791247,-9.305551529,-6.292087078,2.239031315,5.869992256,1.13218832,6.064928055,0.0344680883,-8.96E-06,3
1633705239997,351421,1,0.8020241261,-4.257638454,-9.023948669,1.940136671,4.736979485,1.231513977,6.030748367,0.02309095301,-1.30E-07,3
1633705240111,351406,1,0.6417791247,-9.290340424,-6.304703236,2.237393856,5.869711876,1.131317616,6.041490555,0.02596362866,-6.01E-06,3
1633705240111,351421,1,0.8020241261,-4.271612167,-9.028461456,1.939287066,4.725781441,1.181447983,6.05516243,0.02843189985,-1.09E-07,3
1633705240211,351406,1,0.6117791533,-9.333824158,-6.226026058,2.156275511,5.81196928,1.131027222,6.108652592,0.04930108413,-8.14E-06,3
1633705240211,351421,1,0.8020241261,-4.238142967,-9.030184746,1.937350512,4.724687576,1.146772385,6.033678055,0.03574461862,-8.13E-08,3
1633705240326,351406,1,0.6311256886,-9.340186119,-6.279469967,2.2578125,6.01953125,1.158574104,6.042467117,0.02604122832,-5.49E-06,3
1633705240326,351421,1,0.8020241261,-4.22537899,-9.030842781,1.93638885,4.717062473,1.147023201,6.037584305,0.03914186358,-5.24E-08,3
1633705240445,351406,1,0.6311256886,-9.322652817,-6.261257172,2.25566411,6.013671875,1.168212414,6.064928055,0.02634347789,-4.18E-06,3
1633705240445,351421,1,0.8020241261,-4.279159069,-8.992466927,1.931812525,4.696918488,1.130377769,6.050279617,0.02652879804,5.86E-07,3
1633705240579,351406,1,0.6311256886,-9.257113457,-6.27361393,2.245527267,5.988867283,1.153667927,6.05125618,0.0457919687,-6.92E-06,3
1633705240579,351421,1,0.8020241261,-4.279838085,-9.016436577,1.929549217,4.684257984,1.108278275,6.021959305,0.03029829636,-6.49E-08,3
1633705240685,351406,1,0.6311256886,-9.251836777,-6.239706516,2.237771511,5.961074352,1.123987675,6.054185867,0.04799919575,-5.35E-06,3
1633705240685,351421,1,0.8020241261,-4.25902319,-8.90970993,1.931640625,4.663878918,1.125657558,6.034654617,0.07090765238,3.75E-06,3
1633705240685,351449,4,0.2800000012,-5.565327644,-13.58924961,0.4843635559,0.1075382233,1.019307613,0.3490657806,0,0,1
1633705240781,351406,1,0.6382279992,-9.289270401,-6.284695148,2.237627268,5.97265625,1.176391602,6.02781868,0.0318660289,-4.42E-06,3
1633705240781,351421,1,0.8020241261,-4.252209663,-8.88825798,1.924609423,4.633428574,1.368449211,6.032701492,0.07412656397,3.16E-06,3
1633705240896,351406,1,0.6382279992,-9.326990128,-6.151117325,2.218415499,5.879570484,1.18452692,6.060045242,0.04269480705,-2.82E-06,3
1633705240896,351421,1,0.8020241261,-4.250109673,-8.964384079,1.917556643,4.605967999,1.120936871,6.034654617,0.03415881097,-1.03E-06,3
1633705241009,351406,1,0.6382279992,-9.295949936,-6.095785618,5.854894638,2.21161294,1.128966808,1.313476563,0.05231838301,0.071553424,3
1633705241009,351421,1,0.8020241261,-4.249660015,-8.947769165,1.91671896,4.586777687,1.169360161,5.999498367,0.03003960103,-5.36E-08,3
1633705241112,351406,1,0.6382279992,-9.226740837,-6.01426363,5.822920799,2.202560902,1.18900156,1.32421875,0.05899240449,0.1240510941,3
1633705241112,351421,1,0.8020241261,-4.249765396,-8.960736275,1.914695501,4.625,1.146018028,6.033678055,0.0210902039,-1.59E-07,3
1633705241227,351406,1,0.6382279992,-9.200955391,-5.924617767,5.805081844,2.21484375,1.212679863,1.368164063,0.05586022511,0.1675241292,3
1633705241227,351421,1,0.8020241261,-4.24874115,-9.023630142,1.942382813,4.71484375,1.107382298,6.052232742,0.0402033478,-1.04E-06,3
1633705241345,351406,1,0.6382279992,-9.190831184,-5.791558266,5.789026737,2.211718798,1.148690701,1.328125,0.06344468892,0.2404366136,3
1633705241345,351421,1,0.8020241261,-4.230014324,-9.009026527,1.939746141,4.7421875,1.163105011,6.038560867,0.02942584828,-5.27E-08,3
1633705241443,351406,1,0.6737393737,-9.303705215,-5.62279129,5.76363945,2.204804659,1.20399332,1.327148438,-0.01677469723,0.3311539888,3
1633705241443,351421,1,0.8020241261,-4.221701145,-8.94550705,1.942382813,4.725781441,1.227328777,6.013170242,0.04862874374,1.49E-06,3
1633705241571,351406,1,0.7039240003,-9.309371948,-5.500612736,5.736494064,2.197214842,1.615748405,1.31640625,-0.02452250198,0.3801934123,3
1633705241571,351421,1,0.8020241261,-4.239139557,-8.940558434,1.939062476,4.713750362,1.138874054,6.020982742,0.03178106621,5.01E-07,3
1633705241696,351406,1,0.7039240003,-9.250943184,-5.215468407,5.9375,2.240234375,1.664376259,1.318359375,0.01212052908,0.4998432696,3
1633705241696,351421,1,0.8020241261,-4.208083153,-8.90669632,1.9375,4.760156155,1.518316746,6.045396805,0.05165078491,9.81E-07,3
1633705241805,351406,1,0.7039240003,-9.152853966,-5.167935848,5.91015625,2.237695217,1.634711742,1.2890625,0.04963240027,0.5553764105,3
1633705241805,351421,1,0.8020241261,-4.194145203,-8.887106895,1.936523438,4.741171837,1.161328316,6.020982742,0.05936323851,1.38E-06,3
1633705241904,351406,1,0.7039240003,-9.115094185,-5.012463093,5.90585947,2.2578125,1.654818535,1.3125,0.05079033971,0.6254757047,3
1633705241904,351421,1,0.8020241261,-4.207531929,-8.860311508,1.942382813,4.722523212,1.142271042,6.011217117,0.07605217397,2.76E-06,3
1633705242018,351406,1,0.7039240003,-8.979019165,-4.774961472,5.979020119,2.25039053,1.646017551,1.331054688,0.1083889455,0.7247558832,3
1633705242018,351421,1,0.814453125,-4.192291737,-8.771972656,4.691677094,1.9375,1.123360634,1.291992188,0.07975067198,0.08862897754,3
1633705242121,351406,1,0.7039240003,-8.939223289,-4.477029324,6.162148476,2.971158504,1.677871704,1.309570313,0.1410125047,0.8718990088,3
1633705242121,351421,1,0.814453125,-4.14852953,-8.716937065,4.667040825,1.934667945,1.175639153,1.3203125,0.07077392191,0.1377861053,3
1633705242222,351406,1,0.7039240003,-8.809858322,-4.277499676,6.124325275,2.935076475,1.660187244,1.306640625,0.2046184093,0.9682704806,3
1633705242222,351421,1,0.8148970604,-4.15234375,-8.735274315,4.662836552,1.942382813,1.333071709,1.311523438,0.05571850389,0.135869652,3
1633705242353,351406,1,0.7039240003,-8.805152893,-3.990504265,6.078991413,2.888382912,1.707633972,1.302734375,0.2210141867,1.083688021,3
1633705242353,351421,1,0.8148970604,-4.134232044,-8.683115005,4.636005878,1.939355493,1.21095562,1.295898438,0.0507795848,0.1656515449,3
1633705242353,351450,4,0.2800000012,6.567100048,29.93819046,0.2959680557,0.05021476746,1.026187897,0,0,0,1
1633705242484,351406,1,0.7483131886,-8.756028175,-3.697091818,6.037498474,2.842864513,1.700895786,1.30859375,0.2513688207,1.231910825,3
1633705242484,351421,1,0.8357599378,-4.1272645,-8.584471703,4.611858368,1.937412143,1.572832108,1.2734375,0.04433021694,0.2159875333,3
1633705242484,351451,4,0.2800000012,6.414996147,29.73778725,0.8606376648,0.4100627899,1.193943024,0.6981320381,0,0,1
1633705242597,351406,1,0.7483131886,-8.687216759,-3.061616421,6.010103226,3.121689796,1.728659153,1.342773438,0.2569996417,1.529729724,3
1633705242597,351421,1,0.8441939354,-4.138551712,-8.330821991,4.558964729,1.928815603,1.175209999,1.259765625,0.04991785809,0.329261601,3
1633705242597,351454,4,0.2800000012,5.736652374,28.67525864,0.9619903564,0.3356056213,1.121187687,0.523598671,0,0,1
1633705242597,351455,4,0.2800000012,6.415477753,29.54198074,1.265575409,0.4371356964,1.362491131,0.6981320381,0,0,1
1633705242716,351406,1,0.7483131886,-8.424068451,-2.808834791,5.966905594,3.050246716,1.767615318,1.36328125,0.4051293433,1.700364947,3
1633705242716,351421,1,0.8455255628,-4.129191875,-8.295368195,4.554630756,1.931640625,1.386802673,1.283203125,0.05107545108,0.3154710233,3
1633705242716,351456,4,0.2800000012,5.765625,29.640625,1.909179688,4.34375,1.638008595,5.598619461,0,0,1
1633705242841,351406,1,0.7483131886,-8.323980331,-2.446011066,5.931364059,3.002234459,1.765389442,1.362304688,0.4635696411,1.888112545,3
1633705242841,351421,1,0.8455255628,-4.086574078,-8.201786041,4.535105228,1.928125024,1.538866043,1.280273438,0.06920713186,0.3732977509,3
1633705242841,351456,4,0.2800000012,5.663810253,29.49969292,4.3515625,1.904394507,1.83729887,3.927237034,-0.007507138886,-0.003544109408,1
1633705242973,351406,1,0.8069069386,-8.256286621,-2.121298313,5.866352558,2.939575911,1.750842094,1.354492188,0.5052033663,2.019531727,3
1633705242973,351421,1,0.8455255628,-4.069903374,-8.067153931,4.5859375,1.947265625,1.345171928,1.275390625,0.07521428913,0.4469706416,3
1633705242973,351456,4,0.2800000012,5.49673748,29.33357239,1.950195313,4.75390625,2.148530245,5.540513992,0.6300171018,-2.050032377,1
1633705243098,351406,1,0.7469069958,-8.109866142,-1.195777655,5.78100872,2.811337948,1.810228348,1.396263599,0.5528154969,2.37002039,3
1633705243098,351421,1,0.8610618114,-3.922106504,-7.683351994,4.539218903,1.942568302,1.458139896,1.25390625,0.1420137435,0.6177543402,3
1633705243098,351456,4,0.2800000012,4.990222931,28.79392815,5.34375,2.06640625,2.152440548,4.048331261,-1.846685171,-2.417898655,1
1633705243209,351406,1,0.8335404992,-8.068231583,-0.8495700955,5.749783039,2.7637043,1.830662727,1.381835938,0.5626718998,2.563420773,3
1633705243209,351421,1,0.8610618114,-3.850404263,-7.514946938,4.625,1.941768527,1.546267033,1.248046875,0.1786410511,0.7342582345,3
1633705243209,351456,1,0.7487571239,4.81668663,28.46265602,5.53839159,2.235485077,2.165096045,4.043447971,-1.974320531,-2.482064009,3
1633705243310,351406,1,0.8335404992,-8.003190041,-0.4377554059,5.711133003,2.734285355,1.855512381,1.3828125,0.6622050405,2.832751989,3
1633705243310,351421,1,0.8610618114,-3.764286995,-7.215859413,4.596875191,1.93401742,1.514011383,1.255859375,0.217200771,0.8949237466,3
1633705243310,351456,1,0.7487571239,4.521835327,28.23572731,5.510333538,2.213889599,2.165649891,4.024893284,-2.213677883,-2.407352209,3
1633705243408,351406,1,0.8335404992,-8.026276588,-0.05509033799,5.680644512,2.673356771,1.850542545,1.408203125,0.6645015478,3.205863237,3
1633705243408,351421,1,0.8610618114,-3.770575762,-6.947677135,4.587187767,1.929971099,1.312185764,1.256835938,0.2049341053,1.000063419,3
1633705243408,351456,1,0.7487571239,4.335407734,27.9888916,5.507347107,2.201680422,2.221749306,4.040518284,-2.205669165,-2.420369148,3
1633705243537,351406,1,0.8335404992,-7.885137081,0.4707506895,5.657111168,2.657667637,1.870119572,1.434570313,0.7378902435,3.510317087,3
1633705243537,351421,1,0.8610618114,-3.655892849,-6.706065655,4.571437836,1.950195313,1.557324409,1.25,0.267292887,1.119168162,3
1633705243537,351456,1,0.7487571239,4.190173626,27.84068108,6.03125,2.21875,2.163008213,4.043936253,-2.131594419,-2.2982831,3
1633705243659,351406,1,0.8335404992,-7.827604294,0.9225515127,5.624603271,2.629561663,1.861730099,1.446289063,0.7302075028,3.762018204,3
1633705243659,351421,1,0.8610618114,-3.514724731,-6.518138885,4.66796875,2.015625,1.482622147,1.255859375,0.3320074975,1.173328519,3
1633705243659,351456,1,0.7487571239,4.205183029,27.88473892,6.61328125,2.3203125,2.166568995,4.027822971,-1.88569808,-1.997696757,3
1633705243790,351406,1,0.8335404992,-7.717435837,2.085832357,5.573155403,2.581993103,1.854780197,1.454101563,0.6454102397,4.458825588,3
1633705243790,351421,1,0.8610618114,-3.341725349,-5.905644894,4.625312328,1.999824286,1.631526947,1.245117188,0.4037438035,1.451732159,3
1633705243790,351456,1,0.7187571526,4.481954575,27.45942879,7.291041374,2.356082439,2.200610638,4.014257431,-1.266336799,-2.066861391,3
1633705243790,351457,4,0.2800000012,-5.287795544,-11.97211456,0.14021492,0.4345302582,1.134158611,5.585053921,0,0,1
1633705243908,351406,1,0.8335404992,-7.708293438,2.650272846,5.538496017,2.556116581,1.863073587,1.49609375,0.5330786705,4.672455788,3
1633705243908,351421,1,0.8610618114,-3.217401743,-5.543720722,4.625281334,1.992224693,1.515095711,1.217773438,0.4536240697,1.603145599,3
1633705243908,351456,1,0.7187571526,4.158234119,27.41164589,7.212718487,2.349380493,2.182663679,4.020499229,-1.442306161,-1.894661427,3
1633705243908,351458,4,0.2800000012,-5.0625,-13.75,1.997070313,4.8828125,1.254977226,5.98484993,0,0,1
1633705244030,351406,1,0.8335404992,-7.701338768,3.243145943,5.52761507,2.532818317,1.852117777,1.522460938,0.4852282107,4.960252285,3
1633705244030,351421,1,0.8610618114,-3.111796856,-5.212484837,4.61822176,1.986947536,1.530879974,1.201171875,0.5163236856,1.770404935,3
1633705244030,351456,1,0.7187571526,3.779794931,27.20862961,7.173478127,2.435546875,2.200862885,4.065420628,-1.627695322,-1.895422101,3
1633705244030,351458,1,0.5827414989,-5.0625,-13.75000095,1.997070313,4.8828125,1.254977226,5.98484993,0,0,2
1633705244143,351406,1,0.8335404992,-7.702532291,3.865179539,5.513134956,2.509967566,1.820250034,1.544921875,0.3745768666,5.177791119,3
1633705244143,351421,1,0.8610618114,-2.954344511,-4.891038418,4.61694622,1.983272314,1.602583885,1.192382813,0.5832799077,1.871448278,3
1633705244143,351456,1,0.7187571526,3.557458162,26.96666336,7.134255409,2.43144536,2.184955359,4.048819065,-1.667516589,-1.934532881,3
1633705244143,351458,4,0.2800000012,-4.938139915,-13.43433285,4.853125095,1.992871046,1.160915375,1.266601563,0.499240011,1.313823104,1
1633705244239,351406,1,0.8335404992,-7.735132217,4.394803047,5.53515625,2.485300779,1.801997185,1.572256565,0.2672550976,5.349318027,3
1633705244239,351421,1,0.8610618114,-2.834139347,-4.549176693,4.66015625,1.978109121,1.380319118,1.217773438,0.6436676979,2.067584515,3
1633705244239,351456,1,0.6887571812,3.918590546,26.57539368,7.109658241,2.256567955,2.179594517,4.014257431,-1.258552194,-2.121413946,3
1633705244239,351458,1,0.7105823755,-4.915150166,-13.37391949,4.853125095,1.992871046,1.160915375,1.206717014,0.5004755259,1.313353062,2
1633705244338,351406,1,0.8335404992,-7.778562069,5.069307327,5.5546875,2.44770813,1.787904739,1.588858128,0.1753292084,5.724370956,3
1633705244338,351421,1,0.8663884997,-2.649163246,-4.197741985,4.654687405,1.977954507,1.523069859,1.172851563,0.8191507459,2.354848862,3
1633705244338,351456,1,0.6887571812,3.298283815,26.36944389,7.015879631,2.275390625,2.167024374,4.112783909,-1.62388742,-2.079620361,3
1633705244338,351458,4,0.2800000012,-4.873559475,-13.01960182,5.0078125,2.0390625,1.134174347,1.279296875,0.4980101287,1.858925223,1
1633705244460,351406,1,0.8335404992,-7.797759056,5.784880161,5.529296875,2.411726475,1.775505066,1.590811253,0.01483499259,6.117433071,3
1633705244460,351421,1,0.8770419359,-2.456243515,-3.759133339,4.642734528,1.975666881,1.572427273,1.181640625,1.036097527,2.802183628,3
1633705244460,351456,1,0.6887571812,3.147120476,26.45066643,6.992416859,2.431640625,2.222533703,4.143545628,-1.623621345,-1.885517001,3
1633705244460,351458,4,0.2800000012,-4.803194523,-12.70471573,4.953125,2.022656202,1.099592686,1.283203125,0.5404224992,2.155540943,1
1633705244587,351406,1,0.8335404992,-7.834663391,6.331442356,5.500586033,2.386620045,1.750869751,1.622061253,-0.1100706086,6.229317188,3
1633705244587,351421,1,0.8770419359,-2.285092592,-3.340373993,4.631976604,1.967748642,1.650275707,1.177734375,1.176384926,3.144246817,3
1633705244587,351456,1,0.6887571812,3.191089153,26.49574661,7.07421875,2.548828125,2.214371204,4.072256565,-1.492199183,-1.760695577,3
1633705244587,351458,4,0.2800000012,-4.780240536,-12.45886517,4.901562691,2.013554573,1.073660851,1.297851563,0.4930089712,2.251322508,1
1633705244682,351406,1,0.8335404992,-7.883180141,7.031303406,5.467324257,2.346883774,1.73551321,1.606436253,-0.2540060878,6.383423805,3
1633705244682,351421,1,0.8770419359,-2.144205332,-3.012888432,4.618779182,1.962184668,1.594626904,1.150390625,1.25128448,3.267466784,3
1633705244682,351456,1,0.6887571812,3.14873457,26.45378113,7.055468559,2.542773485,2.20176363,4.081045628,-1.43209362,-1.694805503,3
1633705244682,351458,4,0.2800000012,-4.712755203,-12.12853336,4.852812767,2.000187397,1.230969429,1.310546875,0.5207386017,2.429188728,1
1633705244785,351406,1,0.8335404992,-7.943149567,7.642678261,5.45262289,2.323132992,1.719226837,1.64061594,-0.3720489144,6.415502071,3
1633705244785,351421,1,0.8770419359,-2.006944895,-2.543002367,4.625,1.961766958,1.542370319,1.14453125,1.338769078,3.486894369,3
1633705244785,351456,1,0.6887571812,3.092652321,26.45628738,7.052265644,2.54296875,2.174749374,4.073233128,-1.385055423,-1.600102067,3
1633705244785,351458,4,0.2800000012,-4.627820492,-11.824543,4.83159399,1.996262431,1.377174854,1.296875,0.5608603358,2.503085852,1
1633705244895,351406,1,0.8335404992,-8.050715446,8.921525955,5.381819725,2.263475895,1.699048996,1.685537815,-0.4956769645,6.535598755,3
1633705244895,351421,1,0.8770419359,-1.558391452,-1.656171322,4.6953125,1.965820313,1.587078571,1.170898438,1.649356842,3.914705038,3
1633705244895,351456,1,0.7048118114,3.053789616,26.41255188,7.038506985,2.548828125,2.186486244,4.071768284,-1.276159167,-1.480438948,3
1633705244895,351458,1,0.8415305614,-4.559374332,-11.43796158,4.810156345,1.981171846,1.307238102,1.322265625,0.5198909044,2.416338682,3
1633705245020,351406,1,0.8335404992,-8.127020836,9.486697197,5.373715878,2.24201107,1.65362072,1.680655003,-0.5802438855,6.546929359,3
1633705245020,351421,1,0.8770419359,-1.360988259,-1.166206121,4.682812691,1.961230516,1.634724617,1.157226563,1.758054018,4.110840797,3
1633705245020,351456,1,0.7048118114,3.051018953,26.40664482,7.0390625,2.564453125,2.170162678,4.067373753,-1.206141233,-1.411181569,3
1633705245020,351458,1,0.8415305614,-4.474112988,-11.20166111,5.1171875,2.01953125,1.378974438,1.28125,0.5545920134,2.41151762,3
1633705245121,351406,1,0.8335404992,-8.237112045,10.17160606,5.46875,2.226208448,1.470777512,1.713858128,-0.6872178912,6.576687813,3
1633705245121,351421,1,0.8770419359,-1.119360566,-0.7771551013,4.668046951,1.960126996,1.558966637,1.084960938,1.883981228,4.160064697,3
1633705245121,351456,1,0.7048118114,3.004532099,26.38839722,7.0390625,2.56289053,2.169197083,4.056631565,-1.080898285,-1.269133568,3
1633705245121,351458,1,0.8415305614,-4.441280842,-10.89457607,5.088281155,2.013085842,1.369019985,1.349609375,0.5289847255,2.460650444,3
1633705245223,351406,1,0.8335404992,-8.336478233,10.65582085,5.449999809,2.206712723,1.245466709,1.791006565,-0.7828511,6.363289356,3
1633705245223,351421,1,0.8770419359,-0.8800287843,-0.3067329824,4.66178894,1.959622145,1.546952248,1.092773438,1.993638396,4.29780817,3
1633705245223,351456,1,0.7185724378,3.017455101,26.41237259,7.034375191,2.561874866,2.17705822,4.052725315,-0.9863086939,-1.165841222,3
1633705245223,351458,1,0.8415305614,-4.331394196,-10.5445919,5.067734241,2.007285118,1.609573841,1.3203125,0.5774666667,2.540828228,3
1633705245337,351406,1,0.8335404992,-8.495147705,11.2977066,5.449531078,2.18799448,1.437628031,1.799795628,-0.9554138184,6.435628414,3
1633705245337,351421,1,0.8770419359,-0.6549828053,0.1194013953,4.645609856,1.957116961,1.523872375,1.091796875,2.064116478,4.399262428,3
1633705245337,351456,1,0.7185724378,3.043904066,26.41483307,6.989531517,2.55666399,2.168110847,4.03124094,-0.8929524422,-1.03791976,3
1633705245337,351458,1,0.8415305614,-4.251366615,-10.24020386,5.04924202,1.999330044,1.325494766,1.376953125,0.5963631868,2.586222887,3
1633705245435,351406,1,0.8335404992,-8.71835041,12.05574322,5.434656143,2.174077749,1.396716595,1.817373753,-1.202885747,6.483531952,3
1633705245435,351421,1,0.8770419359,-0.4377577603,0.6337603331,4.636908054,1.956131816,1.555429459,1.098632813,2.104897976,4.531437397,3
1633705245435,351456,1,0.7185724378,2.987056971,26.29969406,6.958156586,2.549825668,2.183683395,4.077139378,-0.7650754452,-0.9363287687,3
1633705245435,351458,1,0.8455255628,-4.200480461,-9.885726929,5.013067722,1.990998626,1.780745029,1.309570313,0.5851832628,2.648387909,3
1633705245563,351406,1,0.8335404992,-8.88039875,12.71856499,5.415409088,2.154814482,1.426817417,1.814444065,-1.309759259,6.567695618,3
1633705245563,351421,1,0.8770419359,-0.1716837138,1.075543046,4.616967201,1.951729536,1.520083427,1.05859375,2.250522375,4.613876343,3
1633705245563,351456,1,0.7354403734,2.986242533,26.30622482,6.958044052,2.55859375,2.231546879,4.066885471,-0.6860280633,-0.8433164954,3
1633705245563,351458,1,0.8455255628,-4.103989601,-9.5402174,4.967229843,1.982328415,1.42595911,1.376953125,0.6136152744,2.702884436,3
1633705245677,351406,1,0.8335404992,-9.102451324,13.42346859,5.387539864,2.143630028,1.428838968,1.873037815,-1.517508626,6.685202122,3
1633705245677,351421,1,0.8770419359,0.1082051396,1.568079829,4.66796875,1.973632813,1.451451302,1.072265625,2.418162584,4.709005356,3
1633705245677,351456,1,0.7354403734,3.007008553,26.40806961,7.1328125,2.578125,2.168834686,4.069326878,-0.6042479277,-0.7143552303,3
1633705245677,351458,1,0.8455255628,-4.046749115,-9.150365829,4.929100513,1.973451018,1.405217171,1.318359375,0.6293587685,2.878060818,3
1633705245793,351406,1,0.8335404992,-9.494930267,14.94874668,5.40625,2.128000498,1.400064468,1.887686253,-1.873201489,7.044615746,3
1633705245793,351421,1,0.8770419359,0.6797528267,2.528241873,4.813281059,2.001660109,1.463943005,1.052734375,2.597723722,4.754356861,3
1633705245793,351456,1,0.7705078125,3.015332937,26.39476395,7.107109547,2.58203125,2.167252541,4.066885471,-0.6781938076,-0.5867904425,3
1633705245793,351458,1,0.8557350636,-3.862673521,-8.441233635,4.904016495,1.970145702,1.780483723,1.28515625,0.6790552735,3.107044458,3
1633705245913,351406,1,0.8335404992,-9.821848869,15.73512745,5.400781155,2.150390625,1.379118443,1.928701878,-2.275734425,7.30965519,3
1633705245913,351421,1,0.8770419359,0.9799317122,2.972478867,4.84765625,2.091796875,1.227924347,1.09765625,2.696904898,4.705687523,3
1633705245913,351456,1,0.7705078125,2.996726274,26.3451767,7.090929985,2.578711033,2.168834686,4.062979221,-0.6199477315,-0.5563706756,3
1633705245913,351458,1,0.8557350636,-3.819244862,-8.09004879,4.883146286,1.962486625,1.31921339,1.291992188,0.6608652472,3.146244049,3
1633705246045,351406,1,0.8335404992,-10.14034367,16.46488571,5.397031307,2.142968655,1.500497341,1.961905003,-2.549888849,7.480320454,3
1633705246045,351421,1,0.8770419359,1.321534991,3.545248747,4.838281155,2.253184319,1.640416622,1.053710938,2.823547602,4.910431862,3
1633705246045,351456,1,0.7705078125,3.014169931,26.32955551,7.074415207,2.57728529,2.178627491,4.044424534,-0.4632045031,-0.4901067317,3
1633705246045,351458,1,0.8557350636,-3.666123629,-7.705664635,4.876863003,1.960183263,1.745903015,1.290039063,0.7586416006,3.222771168,3
1633705246144,351406,1,0.8335404992,-10.37759209,17.14817619,5.393656254,2.131406069,1.249165058,1.94530344,-2.570132256,7.507923603,3
1633705246144,351421,1,0.8770419359,1.512915254,4.018715858,4.820468903,2.223959684,1.655056953,1.030273438,2.739529371,4.969263077,3
1633705246144,351456,1,0.7705078125,3.022642136,26.36471748,7.069317341,2.571900606,2.171128511,4.051748753,-0.3384146392,-0.3636386395,3
1633705246144,351458,1,0.8606178761,-3.567377806,-7.319665432,4.858707905,1.973632813,1.602883339,1.28125,0.79046911,3.382781029,3
1633705246251,351406,1,0.8335404992,-10.77405643,17.91127396,5.384368896,2.125882626,1.324039936,1.978506565,-3.012752295,7.605082035,3
1633705246251,351421,1,0.8770419359,1.857429862,4.559919357,4.98046875,2.214844942,1.647044182,1.069335938,2.946364164,5.053097725,3
1633705246251,351456,1,0.7705078125,3.02076292,26.34849167,7.058088779,2.568030834,2.171369553,4.042471409,-0.4256848097,-0.2050714344,3
1633705246251,351458,1,0.86328125,-3.490727186,-6.938349247,4.835337162,1.967187524,1.759038925,1.279296875,0.8186827302,3.493417978,3
1633705246369,351406,1,0.8335404992,-11.18752575,18.72544861,5.382260323,2.123059988,1.164097786,1.97655344,-3.324688673,7.637530327,3
1633705246369,351421,1,0.8770419359,2.177975178,5.041330814,4.96445322,2.589411497,1.62958622,1.08984375,3.015853167,5.015894413,3
1633705246369,351456,1,0.7705078125,2.988246679,26.32788658,7.042123795,2.566501141,2.172248363,4.060049534,-0.2763495743,-0.07112042606,3
1633705246369,351458,1,0.8677201867,-3.362176657,-6.514128208,4.815865993,1.964707017,1.775465012,1.3046875,0.9015096426,3.661807537,3
1633705246471,351406,1,0.8335404992,-11.39525795,19.20462799,5.343253136,2.114269733,1.012013912,2.037100315,-3.196296692,7.393572807,3
1633705246471,351421,1,0.8770419359,2.586158276,5.496284485,4.956289291,2.56621027,1.594663143,1.0625,3.256810665,5.019039154,3
1633705246471,351456,1,0.7705078125,3.02425313,26.34796333,6.991036415,2.559265137,2.211651325,4.012686253,-0.1806556433,-0.01753964089,3
1633705246471,351458,1,0.8677201867,-3.178690195,-6.150946617,4.810451508,1.981445313,1.808684826,1.233398438,1.008462787,3.734950781,3
1633705246578,351406,1,0.8335404992,-11.83216286,19.94400597,5.316740513,2.107920885,1.236872196,2.091787815,-3.616927147,7.324834347,3
1633705246578,351421,1,0.8770419359,2.896277189,5.977432728,4.950894833,2.551124811,1.608765125,1.1015625,3.300130606,5.032446384,3
1633705246578,351456,1,0.7705078125,3.009654999,26.32951546,2.551776171,6.941151619,2.168937683,5.615221024,0.05970835313,-0.1115308926,3
1633705246578,351458,1,0.8677201867,-3.008324623,-5.71137476,4.98046875,1.977539063,1.828042984,1.254882813,1.080739379,3.836561203,3
1633705246695,351421,1,0.8770419359,3.516544342,7.04524231,5.33203125,2.501850605,1.658862114,1.034179688,3.31099534,5.269859791,3
1633705246695,351456,1,0.7705078125,2.934006929,26.28295135,7.1640625,2.57421875,2.173421383,4.091300011,-0.01955605112,-0.1333391517,3
1633705246695,351458,1,0.8677201867,-2.748719931,-4.890769958,4.952070236,2.017968655,1.805932999,1.23046875,1.170456052,3.966310501,3
1633705246695,351406,1,0.8335404992,-12.09051514,20.43923759,5.316740513,2.107920885,1.236872196,2.082118511,-3.997426748,7.12432003,4
1633705246816,351421,1,0.8770419359,3.805081844,7.614648819,5.31679678,2.489931583,1.619439602,1.080078125,3.217427015,5.300238132,3
