Timestamp,Code,Param,Message,,1,Phase Begin Green  (Phase )
1633706123,81,13,Detector Off  (Veh Det #13),,,
1633706123,46,4,Phase Omit On  (Phase 4),,,
1633706129,81,4,Detector Off  (Veh Det #4),,,
1633706129,44,4,Phase Call Dropped  (Phase 4),,,
1633706130,82,11,Detector On  (Veh Det #11),,,
1633706130,82,14,Detector On  (Veh Det #14),,,
1633706131,82,4,Detector On  (Veh Det #4),,,
1633706131,43,4,Phase Call Registered  (Phase 4),,,
1633706131,81,14,Detector Off  (Veh Det #14),,,
1633706133,81,11,Detector Off  (Veh Det #11),,,
1633706133,81,4,Detector Off  (Veh Det #4),,,
1633706133,44,4,Phase Call Dropped  (Phase 4),,,
1633706134,7,4,Phase Green Term  (Phase 4),,,
1633706134,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706134,6,4,Phase Force Off  (Phase 4),,,
1633706134,2,4,Phase Check  (Phase 4),,,
1633706134,43,4,Phase Call Registered  (Phase 4),,,
1633706136,46,1,Phase Omit On  (Phase 1),,,
1633706137,82,14,Detector On  (Veh Det #14),,,
1633706138,81,14,Detector Off  (Veh Det #14),,,
1633706138,82,4,Detector On  (Veh Det #4),,,
1633706138,9,4,Phase End Yellow Cl  (Phase 4),,,
1633706138,10,4,Phase Begin Red Cl  (Phase 4),,,
1633706139,12,4,Phase Inactive  (Phase 4),,,
1633706139,11,4,Phase End Red Cl  (Phase 4),,,
1633706139,0,2,Phase On  (Phase 2),,,
1633706139,1,2,Phase Begin Green  (Phase 2),,,
1633706139,21,2,Ped Begin Walk  (Ped 2),,,
1633706139,1102,2,Bike Call Off  (Phase 2),,,
1633706139,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706139,31,1,Barrier Term  (Preceding Phase 1),,,
1633706139,1103,2,Bike Call On  (Phase 2),,,
1633706139,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706140,81,4,Detector Off  (Veh Det #4),,,
1633706140,82,14,Detector On  (Veh Det #14),,,
1633706142,81,14,Detector Off  (Veh Det #14),,,
1633706142,82,4,Detector On  (Veh Det #4),,,
1633706142,82,13,Detector On  (Veh Det #13),,,
1633706143,81,13,Detector Off  (Veh Det #13),,,
1633706143,82,10,Detector On  (Veh Det #10),,,
1633706144,81,10,Detector Off  (Veh Det #10),,,
1633706144,82,10,Detector On  (Veh Det #10),,,
1633706144,81,10,Detector Off  (Veh Det #10),,,
1633706146,82,1,Detector On  (Veh Det #1),,,
1633706146,2,1,Phase Check  (Phase 1),,,
1633706146,43,1,Phase Call Registered  (Phase 1),,,
1633706147,81,1,Detector Off  (Veh Det #1),,,
1633706147,44,1,Phase Call Dropped  (Phase 1),,,
1633706147,82,10,Detector On  (Veh Det #10),,,
1633706147,81,10,Detector Off  (Veh Det #10),,,
1633706147,82,10,Detector On  (Veh Det #10),,,
1633706147,3,2,Phase Min Complete  (Phase 2),,,
1633706148,81,10,Detector Off  (Veh Det #10),,,
1633706148,82,10,Detector On  (Veh Det #10),,,
1633706148,82,9,Detector On  (Veh Det #9),,,
1633706148,81,10,Detector Off  (Veh Det #10),,,
1633706149,81,9,Detector Off  (Veh Det #9),,,
1633706149,82,14,Detector On  (Veh Det #14),,,
1633706150,82,10,Detector On  (Veh Det #10),,,
1633706150,81,10,Detector Off  (Veh Det #10),,,
1633706150,82,11,Detector On  (Veh Det #11),,,
1633706151,81,11,Detector Off  (Veh Det #11),,,
1633706152,150,5,Coord Cycle State,,,
1633706152,48,1,Ped Omit On  (Ped 1),,,
1633706152,150,1,Coord Cycle State,,,
1633706152,81,2,Detector Off  (Veh Det #2),,,
1633706155,82,11,Detector On  (Veh Det #11),,,
1633706155,4,2,Phase Gap Out  (Phase 2),,,
1633706155,82,2,Detector On  (Veh Det #2),,,
1633706156,81,11,Detector Off  (Veh Det #11),,,
1633706156,81,14,Detector Off  (Veh Det #14),,,
1633706157,81,2,Detector Off  (Veh Det #2),,,
1633706158,82,11,Detector On  (Veh Det #11),,,
1633706158,82,2,Detector On  (Veh Det #2),,,
1633706158,81,11,Detector Off  (Veh Det #11),,,
1633706160,81,2,Detector Off  (Veh Det #2),,,
1633706160,82,9,Detector On  (Veh Det #9),,,
1633706161,81,9,Detector Off  (Veh Det #9),,,
1633706161,82,9,Detector On  (Veh Det #9),,,
1633706162,82,2,Detector On  (Veh Det #2),,,
1633706162,81,9,Detector Off  (Veh Det #9),,,
1633706163,82,9,Detector On  (Veh Det #9),,,
1633706164,82,14,Detector On  (Veh Det #14),,,
1633706164,81,9,Detector Off  (Veh Det #9),,,
1633706164,22,2,Ped Begin Clearance  (Ped 2),,,
1633706164,42,2,Phase Hold Released  (Phase 2),,,
1633706164,46,2,Phase Omit On  (Phase 2),,,
1633706166,81,14,Detector Off  (Veh Det #14),,,
1633706167,81,2,Detector Off  (Veh Det #2),,,
1633706167,82,15,Detector On  (Veh Det #15),,,
1633706168,81,15,Detector Off  (Veh Det #15),,,
1633706169,4,2,Phase Gap Out  (Phase 2),,,
1633706170,82,10,Detector On  (Veh Det #10),,,
1633706170,81,10,Detector Off  (Veh Det #10),,,
1633706170,82,11,Detector On  (Veh Det #11),,,
1633706170,82,2,Detector On  (Veh Det #2),,,
1633706170,82,10,Detector On  (Veh Det #10),,,
1633706171,81,10,Detector Off  (Veh Det #10),,,
1633706171,81,11,Detector Off  (Veh Det #11),,,
1633706172,82,9,Detector On  (Veh Det #9),,,
1633706173,81,9,Detector Off  (Veh Det #9),,,
1633706173,82,10,Detector On  (Veh Det #10),,,
1633706174,81,10,Detector Off  (Veh Det #10),,,
1633706175,82,16,Detector On  (Veh Det #16),,,
1633706175,82,1,Detector On  (Veh Det #1),,,
1633706175,2,1,Phase Check  (Phase 1),,,
1633706175,43,1,Phase Call Registered  (Phase 1),,,
1633706175,81,16,Detector Off  (Veh Det #16),,,
1633706176,81,2,Detector Off  (Veh Det #2),,,
1633706176,90,4,Ped Detector On  (Ped Det #4),,,
1633706176,45,4,Ped Call Registered  (Ped 4),,,
1633706176,82,12,Detector On  (Veh Det #12),,,
1633706177,82,2,Detector On  (Veh Det #2),,,
1633706177,89,4,Ped Detector Off  (Ped Det #4),,,
1633706177,81,12,Detector Off  (Veh Det #12),,,
1633706178,82,16,Detector On  (Veh Det #16),,,
1633706178,81,2,Detector Off  (Veh Det #2),,,
1633706179,81,16,Detector Off  (Veh Det #16),,,
1633706179,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633706179,7,2,Phase Green Term  (Phase 2),,,
1633706179,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633706179,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633706179,47,2,Phase Omit Off  (Phase 2),,,
1633706179,47,4,Phase Omit Off  (Phase 4),,,
1633706179,49,4,Ped Omit Off  (Ped 4),,,
1633706179,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633706179,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633706179,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633706179,2,2,Phase Check  (Phase 2),,,
1633706179,47,1,Phase Omit Off  (Phase 1),,,
1633706179,49,1,Ped Omit Off  (Ped 1),,,
1633706181,82,14,Detector On  (Veh Det #14),,,
1633706181,81,14,Detector Off  (Veh Det #14),,,
1633706183,9,2,Phase End Yellow Cl  (Phase 2),,,
1633706183,10,2,Phase Begin Red Cl  (Phase 2),,,
1633706183,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706184,12,2,Phase Inactive  (Phase 2),,,
1633706184,11,2,Phase End Red Cl  (Phase 2),,,
1633706184,0,4,Phase On  (Phase 4),,,
1633706184,1,4,Phase Begin Green  (Phase 4),,,
1633706184,21,4,Ped Begin Walk  (Ped 4),,,
1633706184,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633706184,31,1,Barrier Term  (Preceding Phase 1),,,
1633706184,81,1,Detector Off  (Veh Det #1),,,
1633706184,44,1,Phase Call Dropped  (Phase 1),,,
1633706184,48,4,Ped Omit On  (Ped 4),,,
1633706184,41,2,Phase Hold Active  (Phase 2),,,
1633706187,82,12,Detector On  (Veh Det #12),,,
1633706188,82,2,Detector On  (Veh Det #2),,,
1633706188,81,12,Detector Off  (Veh Det #12),,,
1633706190,3,4,Phase Min Complete  (Phase 4),,,
1633706191,22,4,Ped Begin Clearance  (Ped 4),,,
1633706193,81,4,Detector Off  (Veh Det #4),,,
1633706193,44,4,Phase Call Dropped  (Phase 4),,,
1633706195,82,12,Detector On  (Veh Det #12),,,
1633706196,4,4,Phase Gap Out  (Phase 4),,,
1633706197,81,12,Detector Off  (Veh Det #12),,,
1633706201,82,11,Detector On  (Veh Det #11),,,
1633706201,82,14,Detector On  (Veh Det #14),,,
1633706201,82,4,Detector On  (Veh Det #4),,,
1633706201,43,4,Phase Call Registered  (Phase 4),,,
1633706202,81,11,Detector Off  (Veh Det #11),,,
1633706202,81,14,Detector Off  (Veh Det #14),,,
1633706203,46,4,Phase Omit On  (Phase 4),,,
1633706204,81,4,Detector Off  (Veh Det #4),,,
1633706204,44,4,Phase Call Dropped  (Phase 4),,,
1633706207,4,4,Phase Gap Out  (Phase 4),,,
1633706212,7,4,Phase Green Term  (Phase 4),,,
1633706212,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706212,23,4,Ped Begin Don’t Walk  (Ped 4),,,
1633706214,6,4,Phase Force Off  (Phase 4),,,
1633706216,82,11,Detector On  (Veh Det #11),,,
1633706216,9,4,Phase End Yellow Cl  (Phase 4),,,
1633706216,10,4,Phase Begin Red Cl  (Phase 4),,,
1633706217,12,4,Phase Inactive  (Phase 4),,,
1633706217,11,4,Phase End Red Cl  (Phase 4),,,
1633706217,0,2,Phase On  (Phase 2),,,
1633706217,1,2,Phase Begin Green  (Phase 2),,,
1633706217,21,2,Ped Begin Walk  (Ped 2),,,
1633706217,1102,2,Bike Call Off  (Phase 2),,,
1633706217,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706217,31,1,Barrier Term  (Preceding Phase 1),,,
1633706217,1103,2,Bike Call On  (Phase 2),,,
1633706217,48,1,Ped Omit On  (Ped 1),,,
1633706217,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706218,81,11,Detector Off  (Veh Det #11),,,
1633706218,82,13,Detector On  (Veh Det #13),,,
1633706218,46,1,Phase Omit On  (Phase 1),,,
1633706218,81,13,Detector Off  (Veh Det #13),,,
1633706219,82,4,Detector On  (Veh Det #4),,,
1633706219,2,4,Phase Check  (Phase 4),,,
1633706219,43,4,Phase Call Registered  (Phase 4),,,
1633706224,82,9,Detector On  (Veh Det #9),,,
1633706225,82,11,Detector On  (Veh Det #11),,,
1633706225,3,2,Phase Min Complete  (Phase 2),,,
1633706225,81,9,Detector Off  (Veh Det #9),,,
1633706226,81,11,Detector Off  (Veh Det #11),,,
1633706228,82,11,Detector On  (Veh Det #11),,,
1633706228,81,2,Detector Off  (Veh Det #2),,,
1633706228,82,2,Detector On  (Veh Det #2),,,
1633706229,81,11,Detector Off  (Veh Det #11),,,
1633706230,82,14,Detector On  (Veh Det #14),,,
1633706231,81,2,Detector Off  (Veh Det #2),,,
1633706232,81,14,Detector Off  (Veh Det #14),,,
1633706232,82,12,Detector On  (Veh Det #12),,,
1633706232,82,2,Detector On  (Veh Det #2),,,
1633706232,150,5,Coord Cycle State,,,
1633706232,82,14,Detector On  (Veh Det #14),,,
1633706232,150,1,Coord Cycle State,,,
1633706233,81,12,Detector Off  (Veh Det #12),,,
1633706233,81,14,Detector Off  (Veh Det #14),,,
1633706234,81,2,Detector Off  (Veh Det #2),,,
1633706236,82,15,Detector On  (Veh Det #15),,,
1633706236,82,12,Detector On  (Veh Det #12),,,
1633706237,4,2,Phase Gap Out  (Phase 2),,,
1633706237,82,2,Detector On  (Veh Det #2),,,
1633706237,81,15,Detector Off  (Veh Det #15),,,
1633706237,81,12,Detector Off  (Veh Det #12),,,
1633706238,82,12,Detector On  (Veh Det #12),,,
1633706239,81,12,Detector Off  (Veh Det #12),,,
1633706240,82,9,Detector On  (Veh Det #9),,,
1633706240,82,11,Detector On  (Veh Det #11),,,
1633706240,81,9,Detector Off  (Veh Det #9),,,
1633706240,82,9,Detector On  (Veh Det #9),,,
1633706241,81,9,Detector Off  (Veh Det #9),,,
1633706241,81,11,Detector Off  (Veh Det #11),,,
1633706243,81,2,Detector Off  (Veh Det #2),,,
1633706244,82,12,Detector On  (Veh Det #12),,,
1633706244,82,2,Detector On  (Veh Det #2),,,
1633706244,22,2,Ped Begin Clearance  (Ped 2),,,
1633706244,42,2,Phase Hold Released  (Phase 2),,,
1633706244,46,2,Phase Omit On  (Phase 2),,,
1633706244,81,12,Detector Off  (Veh Det #12),,,
1633706246,81,2,Detector Off  (Veh Det #2),,,
1633706246,82,11,Detector On  (Veh Det #11),,,
1633706246,82,2,Detector On  (Veh Det #2),,,
1633706247,81,11,Detector Off  (Veh Det #11),,,
1633706247,82,10,Detector On  (Veh Det #10),,,
1633706247,82,15,Detector On  (Veh Det #15),,,
1633706248,81,10,Detector Off  (Veh Det #10),,,
1633706248,82,10,Detector On  (Veh Det #10),,,
1633706249,82,11,Detector On  (Veh Det #11),,,
1633706249,81,10,Detector Off  (Veh Det #10),,,
1633706249,81,11,Detector Off  (Veh Det #11),,,
1633706250,81,2,Detector Off  (Veh Det #2),,,
1633706251,82,11,Detector On  (Veh Det #11),,,
1633706251,82,2,Detector On  (Veh Det #2),,,
1633706252,81,11,Detector Off  (Veh Det #11),,,
1633706252,82,16,Detector On  (Veh Det #16),,,
1633706252,82,1,Detector On  (Veh Det #1),,,
1633706252,2,1,Phase Check  (Phase 1),,,
1633706252,43,1,Phase Call Registered  (Phase 1),,,
1633706253,81,16,Detector Off  (Veh Det #16),,,
1633706253,81,2,Detector Off  (Veh Det #2),,,
1633706255,82,9,Detector On  (Veh Det #9),,,
1633706255,82,2,Detector On  (Veh Det #2),,,
1633706256,81,9,Detector Off  (Veh Det #9),,,
1633706257,82,14,Detector On  (Veh Det #14),,,
1633706258,81,2,Detector Off  (Veh Det #2),,,
1633706258,81,14,Detector Off  (Veh Det #14),,,
1633706259,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633706259,7,2,Phase Green Term  (Phase 2),,,
1633706259,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633706259,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633706259,47,2,Phase Omit Off  (Phase 2),,,
1633706259,47,4,Phase Omit Off  (Phase 4),,,
1633706259,49,4,Ped Omit Off  (Ped 4),,,
1633706259,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633706259,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633706259,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633706259,2,2,Phase Check  (Phase 2),,,
1633706259,47,1,Phase Omit Off  (Phase 1),,,
1633706259,49,1,Ped Omit Off  (Ped 1),,,
1633706259,81,1,Detector Off  (Veh Det #1),,,
1633706259,44,1,Phase Call Dropped  (Phase 1),,,
1633706261,82,14,Detector On  (Veh Det #14),,,
1633706262,82,10,Detector On  (Veh Det #10),,,
1633706262,82,9,Detector On  (Veh Det #9),,,
1633706263,81,14,Detector Off  (Veh Det #14),,,
1633706263,82,14,Detector On  (Veh Det #14),,,
1633706263,9,2,Phase End Yellow Cl  (Phase 2),,,
1633706263,10,2,Phase Begin Red Cl  (Phase 2),,,
1633706263,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706263,82,2,Detector On  (Veh Det #2),,,
1633706264,81,14,Detector Off  (Veh Det #14),,,
1633706264,82,16,Detector On  (Veh Det #16),,,
1633706264,81,9,Detector Off  (Veh Det #9),,,
1633706264,12,2,Phase Inactive  (Phase 2),,,
1633706264,11,2,Phase End Red Cl  (Phase 2),,,
1633706264,0,4,Phase On  (Phase 4),,,
1633706264,1,4,Phase Begin Green  (Phase 4),,,
1633706264,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633706264,31,1,Barrier Term  (Preceding Phase 1),,,
1633706264,48,4,Ped Omit On  (Ped 4),,,
1633706264,41,2,Phase Hold Active  (Phase 2),,,
1633706265,81,16,Detector Off  (Veh Det #16),,,
1633706265,81,10,Detector Off  (Veh Det #10),,,
1633706266,82,1,Detector On  (Veh Det #1),,,
1633706266,2,1,Phase Check  (Phase 1),,,
1633706266,43,1,Phase Call Registered  (Phase 1),,,
1633706267,82,14,Detector On  (Veh Det #14),,,
1633706268,81,15,Detector Off  (Veh Det #15),,,
1633706269,81,14,Detector Off  (Veh Det #14),,,
1633706270,3,4,Phase Min Complete  (Phase 4),,,
1633706270,82,15,Detector On  (Veh Det #15),,,
1633706272,81,15,Detector Off  (Veh Det #15),,,
1633706273,82,12,Detector On  (Veh Det #12),,,
1633706274,81,12,Detector Off  (Veh Det #12),,,
1633706274,81,4,Detector Off  (Veh Det #4),,,
1633706274,44,4,Phase Call Dropped  (Phase 4),,,
1633706276,82,12,Detector On  (Veh Det #12),,,
1633706277,7,4,Phase Green Term  (Phase 4),,,
1633706277,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706277,4,4,Phase Gap Out  (Phase 4),,,
1633706277,81,12,Detector Off  (Veh Det #12),,,
1633706279,82,11,Detector On  (Veh Det #11),,,
1633706280,81,11,Detector Off  (Veh Det #11),,,
1633706281,9,4,Phase End Yellow Cl  (Phase 4),,,
1633706281,10,4,Phase Begin Red Cl  (Phase 4),,,
1633706282,12,4,Phase Inactive  (Phase 4),,,
1633706282,11,4,Phase End Red Cl  (Phase 4),,,
1633706282,0,1,Phase On  (Phase 1),,,
1633706282,1,1,Phase Begin Green  (Phase 1),,,
1633706282,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706282,31,1,Barrier Term  (Preceding Phase 1),,,
1633706283,82,11,Detector On  (Veh Det #11),,,
1633706283,46,4,Phase Omit On  (Phase 4),,,
1633706285,81,1,Detector Off  (Veh Det #1),,,
1633706285,44,1,Phase Call Dropped  (Phase 1),,,
1633706285,81,11,Detector Off  (Veh Det #11),,,
1633706285,82,1,Detector On  (Veh Det #1),,,
1633706285,82,13,Detector On  (Veh Det #13),,,
1633706285,43,1,Phase Call Registered  (Phase 1),,,
1633706286,82,14,Detector On  (Veh Det #14),,,
1633706286,81,13,Detector Off  (Veh Det #13),,,
1633706286,82,4,Detector On  (Veh Det #4),,,
1633706286,2,4,Phase Check  (Phase 4),,,
1633706286,43,4,Phase Call Registered  (Phase 4),,,
1633706286,81,1,Detector Off  (Veh Det #1),,,
1633706286,82,12,Detector On  (Veh Det #12),,,
1633706286,44,1,Phase Call Dropped  (Phase 1),,,
1633706287,81,14,Detector Off  (Veh Det #14),,,
1633706288,3,1,Phase Min Complete  (Phase 1),,,
1633706288,7,1,Phase Green Term  (Phase 1),,,
1633706288,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633706288,4,1,Phase Gap Out  (Phase 1),,,
1633706290,6,1,Phase Force Off  (Phase 1),,,
1633706292,82,14,Detector On  (Veh Det #14),,,
1633706292,9,1,Phase End Yellow Cl  (Phase 1),,,
1633706292,10,1,Phase Begin Red Cl  (Phase 1),,,
1633706293,12,1,Phase Inactive  (Phase 1),,,
1633706293,11,1,Phase End Red Cl  (Phase 1),,,
1633706293,0,2,Phase On  (Phase 2),,,
1633706293,1,2,Phase Begin Green  (Phase 2),,,
1633706293,21,2,Ped Begin Walk  (Ped 2),,,
1633706293,1102,2,Bike Call Off  (Phase 2),,,
1633706293,81,14,Detector Off  (Veh Det #14),,,
1633706293,1103,2,Bike Call On  (Phase 2),,,
1633706294,48,1,Ped Omit On  (Ped 1),,,
1633706296,46,1,Phase Omit On  (Phase 1),,,
1633706298,82,16,Detector On  (Veh Det #16),,,
1633706298,81,16,Detector Off  (Veh Det #16),,,
1633706300,82,11,Detector On  (Veh Det #11),,,
1633706300,82,9,Detector On  (Veh Det #9),,,
1633706300,81,12,Detector Off  (Veh Det #12),,,
1633706301,81,9,Detector Off  (Veh Det #9),,,
1633706301,81,11,Detector Off  (Veh Det #11),,,
1633706301,3,2,Phase Min Complete  (Phase 2),,,
1633706303,82,12,Detector On  (Veh Det #12),,,
1633706304,81,12,Detector Off  (Veh Det #12),,,
1633706305,82,11,Detector On  (Veh Det #11),,,
1633706306,81,11,Detector Off  (Veh Det #11),,,
1633706308,81,2,Detector Off  (Veh Det #2),,,
1633706311,4,2,Phase Gap Out  (Phase 2),,,
1633706312,150,5,Coord Cycle State,,,
1633706312,150,1,Coord Cycle State,,,
1633706312,82,12,Detector On  (Veh Det #12),,,
1633706313,82,2,Detector On  (Veh Det #2),,,
1633706313,82,10,Detector On  (Veh Det #10),,,
1633706313,81,10,Detector Off  (Veh Det #10),,,
1633706313,81,12,Detector Off  (Veh Det #12),,,
1633706313,82,10,Detector On  (Veh Det #10),,,
1633706314,81,10,Detector Off  (Veh Det #10),,,
1633706314,82,13,Detector On  (Veh Det #13),,,
1633706315,81,13,Detector Off  (Veh Det #13),,,
1633706316,81,2,Detector Off  (Veh Det #2),,,
1633706316,82,9,Detector On  (Veh Det #9),,,
1633706316,82,2,Detector On  (Veh Det #2),,,
1633706317,81,9,Detector Off  (Veh Det #9),,,
1633706319,81,2,Detector Off  (Veh Det #2),,,
1633706321,4,2,Phase Gap Out  (Phase 2),,,
1633706324,22,2,Ped Begin Clearance  (Ped 2),,,
1633706324,42,2,Phase Hold Released  (Phase 2),,,
1633706324,46,2,Phase Omit On  (Phase 2),,,
1633706331,82,14,Detector On  (Veh Det #14),,,
1633706331,81,14,Detector Off  (Veh Det #14),,,
1633706331,82,14,Detector On  (Veh Det #14),,,
1633706332,81,14,Detector Off  (Veh Det #14),,,
1633706332,82,14,Detector On  (Veh Det #14),,,
1633706333,81,14,Detector Off  (Veh Det #14),,,
1633706335,82,9,Detector On  (Veh Det #9),,,
1633706335,82,2,Detector On  (Veh Det #2),,,
1633706335,82,14,Detector On  (Veh Det #14),,,
1633706336,82,16,Detector On  (Veh Det #16),,,
1633706336,81,9,Detector Off  (Veh Det #9),,,
1633706336,81,2,Detector Off  (Veh Det #2),,,
1633706336,82,1,Detector On  (Veh Det #1),,,
1633706336,2,1,Phase Check  (Phase 1),,,
1633706336,43,1,Phase Call Registered  (Phase 1),,,
1633706336,82,2,Detector On  (Veh Det #2),,,
1633706336,81,16,Detector Off  (Veh Det #16),,,
1633706337,81,14,Detector Off  (Veh Det #14),,,
1633706337,82,13,Detector On  (Veh Det #13),,,
1633706337,81,2,Detector Off  (Veh Det #2),,,
1633706337,82,2,Detector On  (Veh Det #2),,,
1633706337,82,9,Detector On  (Veh Det #9),,,
1633706338,81,9,Detector Off  (Veh Det #9),,,
1633706339,82,10,Detector On  (Veh Det #10),,,
1633706339,82,14,Detector On  (Veh Det #14),,,
1633706339,82,16,Detector On  (Veh Det #16),,,
1633706339,81,10,Detector Off  (Veh Det #10),,,
1633706339,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633706339,7,2,Phase Green Term  (Phase 2),,,
1633706339,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633706339,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633706339,47,2,Phase Omit Off  (Phase 2),,,
1633706339,47,4,Phase Omit Off  (Phase 4),,,
1633706339,49,4,Ped Omit Off  (Ped 4),,,
1633706339,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633706339,81,16,Detector Off  (Veh Det #16),,,
1633706339,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633706339,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633706339,2,2,Phase Check  (Phase 2),,,
1633706339,47,1,Phase Omit Off  (Phase 1),,,
1633706339,49,1,Ped Omit Off  (Ped 1),,,
1633706340,81,2,Detector Off  (Veh Det #2),,,
1633706340,82,10,Detector On  (Veh Det #10),,,
1633706340,82,16,Detector On  (Veh Det #16),,,
1633706340,82,2,Detector On  (Veh Det #2),,,
1633706341,81,16,Detector Off  (Veh Det #16),,,
1633706341,81,10,Detector Off  (Veh Det #10),,,
1633706341,82,16,Detector On  (Veh Det #16),,,
1633706342,82,9,Detector On  (Veh Det #9),,,
1633706342,81,9,Detector Off  (Veh Det #9),,,
1633706343,81,16,Detector Off  (Veh Det #16),,,
1633706343,81,2,Detector Off  (Veh Det #2),,,
1633706343,9,2,Phase End Yellow Cl  (Phase 2),,,
1633706343,10,2,Phase Begin Red Cl  (Phase 2),,,
1633706343,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706344,12,2,Phase Inactive  (Phase 2),,,
1633706344,11,2,Phase End Red Cl  (Phase 2),,,
1633706344,0,4,Phase On  (Phase 4),,,
1633706344,1,4,Phase Begin Green  (Phase 4),,,
1633706344,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633706344,31,1,Barrier Term  (Preceding Phase 1),,,
1633706344,48,4,Ped Omit On  (Ped 4),,,
1633706344,41,2,Phase Hold Active  (Phase 2),,,
1633706345,82,10,Detector On  (Veh Det #10),,,
1633706345,82,16,Detector On  (Veh Det #16),,,
1633706345,82,2,Detector On  (Veh Det #2),,,
1633706345,81,10,Detector Off  (Veh Det #10),,,
1633706346,81,16,Detector Off  (Veh Det #16),,,
1633706346,82,9,Detector On  (Veh Det #9),,,
1633706347,81,9,Detector Off  (Veh Det #9),,,
1633706347,82,12,Detector On  (Veh Det #12),,,
1633706348,82,10,Detector On  (Veh Det #10),,,
1633706348,81,10,Detector Off  (Veh Det #10),,,
1633706348,82,10,Detector On  (Veh Det #10),,,
1633706348,81,12,Detector Off  (Veh Det #12),,,
1633706348,81,10,Detector Off  (Veh Det #10),,,
1633706348,82,10,Detector On  (Veh Det #10),,,
1633706349,81,14,Detector Off  (Veh Det #14),,,
1633706349,81,10,Detector Off  (Veh Det #10),,,
1633706350,3,4,Phase Min Complete  (Phase 4),,,
1633706351,81,13,Detector Off  (Veh Det #13),,,
1633706353,82,13,Detector On  (Veh Det #13),,,
1633706353,81,13,Detector Off  (Veh Det #13),,,
1633706353,82,13,Detector On  (Veh Det #13),,,
1633706354,81,13,Detector Off  (Veh Det #13),,,
1633706358,81,4,Detector Off  (Veh Det #4),,,
1633706358,44,4,Phase Call Dropped  (Phase 4),,,
1633706360,7,4,Phase Green Term  (Phase 4),,,
1633706360,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706360,4,4,Phase Gap Out  (Phase 4),,,
1633706363,46,4,Phase Omit On  (Phase 4),,,
1633706364,9,4,Phase End Yellow Cl  (Phase 4),,,
1633706364,10,4,Phase Begin Red Cl  (Phase 4),,,
1633706365,12,4,Phase Inactive  (Phase 4),,,
1633706365,11,4,Phase End Red Cl  (Phase 4),,,
1633706365,0,1,Phase On  (Phase 1),,,
1633706365,1,1,Phase Begin Green  (Phase 1),,,
1633706365,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706365,31,1,Barrier Term  (Preceding Phase 1),,,
1633706367,82,11,Detector On  (Veh Det #11),,,
1633706369,81,11,Detector Off  (Veh Det #11),,,
1633706371,81,1,Detector Off  (Veh Det #1),,,
1633706371,44,1,Phase Call Dropped  (Phase 1),,,
1633706371,82,1,Detector On  (Veh Det #1),,,
1633706371,82,16,Detector On  (Veh Det #16),,,
1633706371,43,1,Phase Call Registered  (Phase 1),,,
1633706371,3,1,Phase Min Complete  (Phase 1),,,
1633706372,81,16,Detector Off  (Veh Det #16),,,
1633706374,7,1,Phase Green Term  (Phase 1),,,
1633706374,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633706374,6,1,Phase Force Off  (Phase 1),,,
1633706374,2,1,Phase Check  (Phase 1),,,
1633706374,81,1,Detector Off  (Veh Det #1),,,
