Timestamp,Code,Param,Message
1633702611,81,11,Detector Off  (Veh Det #11)
1633702612,150,5,Coord Cycle State
1633702612,48,1,Ped Omit On  (Ped 1)
1633702612,150,1,Coord Cycle State
1633702612,81,2,Detector Off  (Veh Det #2)
1633702615,82,11,Detector On  (Veh Det #11)
1633702615,4,2,Phase Gap Out  (Phase 2)
1633702615,82,2,Detector On  (Veh Det #2)
1633702616,81,11,Detector Off  (Veh Det #11)
1633702616,81,14,Detector Off  (Veh Det #14)
1633702617,81,2,Detector Off  (Veh Det #2)
1633702618,82,11,Detector On  (Veh Det #11)
1633702618,82,2,Detector On  (Veh Det #2)
1633702618,81,11,Detector Off  (Veh Det #11)
1633702620,81,2,Detector Off  (Veh Det #2)
1633702620,82,9,Detector On  (Veh Det #9)
1633702621,81,9,Detector Off  (Veh Det #9)
1633702621,82,9,Detector On  (Veh Det #9)
1633702622,82,2,Detector On  (Veh Det #2)
1633702622,81,9,Detector Off  (Veh Det #9)
1633702623,82,9,Detector On  (Veh Det #9)
1633702624,82,14,Detector On  (Veh Det #14)
1633702624,81,9,Detector Off  (Veh Det #9)
1633702624,22,2,Ped Begin Clearance  (Ped 2)
1633702624,42,2,Phase Hold Released  (Phase 2)
1633702624,46,2,Phase Omit On  (Phase 2)
1633702626,81,14,Detector Off  (Veh Det #14)
1633702627,81,2,Detector Off  (Veh Det #2)
1633702627,82,15,Detector On  (Veh Det #15)
1633702628,81,15,Detector Off  (Veh Det #15)
1633702629,4,2,Phase Gap Out  (Phase 2)
1633702630,82,10,Detector On  (Veh Det #10)
1633702630,81,10,Detector Off  (Veh Det #10)
1633702630,82,11,Detector On  (Veh Det #11)
1633702630,82,2,Detector On  (Veh Det #2)
1633702630,82,10,Detector On  (Veh Det #10)
1633702631,81,10,Detector Off  (Veh Det #10)
1633702631,81,11,Detector Off  (Veh Det #11)
1633702632,82,9,Detector On  (Veh Det #9)
1633702633,81,9,Detector Off  (Veh Det #9)
1633702633,82,10,Detector On  (Veh Det #10)
1633702634,81,10,Detector Off  (Veh Det #10)
1633702635,82,16,Detector On  (Veh Det #16)
1633702635,82,1,Detector On  (Veh Det #1)
1633702635,2,1,Phase Check  (Phase 1)
1633702635,43,1,Phase Call Registered  (Phase 1)
1633702635,81,16,Detector Off  (Veh Det #16)
1633702636,81,2,Detector Off  (Veh Det #2)
1633702636,90,4,Ped Detector On  (Ped Det #4)
1633702636,45,4,Ped Call Registered  (Ped 4)
1633702636,82,12,Detector On  (Veh Det #12)
1633702637,82,2,Detector On  (Veh Det #2)
1633702637,89,4,Ped Detector Off  (Ped Det #4)
1633702637,81,12,Detector Off  (Veh Det #12)
1633702638,82,16,Detector On  (Veh Det #16)
1633702638,81,2,Detector Off  (Veh Det #2)
1633702639,81,16,Detector Off  (Veh Det #16)
1633702639,151,4,Coord Phase Yield Pt  (Phase 4)
1633702639,7,2,Phase Green Term  (Phase 2)
1633702639,8,2,Phase Begin Yellow Cl  (Phase 2)
1633702639,23,2,Ped Begin Don’t Walk  (Ped 2)
1633702639,47,2,Phase Omit Off  (Phase 2)
1633702639,47,4,Phase Omit Off  (Phase 4)
1633702639,49,4,Ped Omit Off  (Ped 4)
1633702639,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633702639,151,1,Coord Phase Yield Pt  (Phase 1)
1633702639,151,3,Coord Phase Yield Pt  (Phase 3)
1633702639,2,2,Phase Check  (Phase 2)
1633702639,47,1,Phase Omit Off  (Phase 1)
1633702639,49,1,Ped Omit Off  (Ped 1)
1633702641,82,14,Detector On  (Veh Det #14)
1633702641,81,14,Detector Off  (Veh Det #14)
1633702643,9,2,Phase End Yellow Cl  (Phase 2)
1633702643,10,2,Phase Begin Red Cl  (Phase 2)
1633702643,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633702644,12,2,Phase Inactive  (Phase 2)
1633702644,11,2,Phase End Red Cl  (Phase 2)
1633702644,0,4,Phase On  (Phase 4)
1633702644,1,4,Phase Begin Green  (Phase 4)
1633702644,21,4,Ped Begin Walk  (Ped 4)
1633702644,65,1,Overlap Off  (Overlap  (Overlap A)
1633702644,31,1,Barrier Term  (Preceding Phase 1)
1633702644,81,1,Detector Off  (Veh Det #1)
1633702644,44,1,Phase Call Dropped  (Phase 1)
1633702644,48,4,Ped Omit On  (Ped 4)
1633702644,41,2,Phase Hold Active  (Phase 2)
1633702647,82,12,Detector On  (Veh Det #12)
1633702648,82,2,Detector On  (Veh Det #2)
1633702648,81,12,Detector Off  (Veh Det #12)
1633702650,3,4,Phase Min Complete  (Phase 4)
1633702651,22,4,Ped Begin Clearance  (Ped 4)
1633702653,81,4,Detector Off  (Veh Det #4)
1633702653,44,4,Phase Call Dropped  (Phase 4)
1633702655,82,12,Detector On  (Veh Det #12)
1633702656,4,4,Phase Gap Out  (Phase 4)
1633702657,81,12,Detector Off  (Veh Det #12)
1633702661,82,11,Detector On  (Veh Det #11)
1633702661,82,14,Detector On  (Veh Det #14)
1633702661,82,4,Detector On  (Veh Det #4)
1633702661,43,4,Phase Call Registered  (Phase 4)
1633702662,81,11,Detector Off  (Veh Det #11)
1633702662,81,14,Detector Off  (Veh Det #14)
1633702663,46,4,Phase Omit On  (Phase 4)
1633702664,81,4,Detector Off  (Veh Det #4)
1633702664,44,4,Phase Call Dropped  (Phase 4)
1633702667,4,4,Phase Gap Out  (Phase 4)
1633702672,7,4,Phase Green Term  (Phase 4)
1633702672,8,4,Phase Begin Yellow Cl  (Phase 4)
1633702672,23,4,Ped Begin Don’t Walk  (Ped 4)
1633702674,6,4,Phase Force Off  (Phase 4)
1633702676,82,11,Detector On  (Veh Det #11)
1633702676,9,4,Phase End Yellow Cl  (Phase 4)
1633702676,10,4,Phase Begin Red Cl  (Phase 4)
1633702677,12,4,Phase Inactive  (Phase 4)
1633702677,11,4,Phase End Red Cl  (Phase 4)
1633702677,0,2,Phase On  (Phase 2)
1633702677,1,2,Phase Begin Green  (Phase 2)
1633702677,21,2,Ped Begin Walk  (Ped 2)
1633702677,1102,2,Bike Call Off  (Phase 2)
1633702677,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633702677,31,1,Barrier Term  (Preceding Phase 1)
1633702677,1103,2,Bike Call On  (Phase 2)
1633702677,48,1,Ped Omit On  (Ped 1)
1633702677,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633702678,81,11,Detector Off  (Veh Det #11)
1633702678,82,13,Detector On  (Veh Det #13)
1633702678,46,1,Phase Omit On  (Phase 1)
1633702678,81,13,Detector Off  (Veh Det #13)
1633702679,82,4,Detector On  (Veh Det #4)
1633702679,2,4,Phase Check  (Phase 4)
1633702679,43,4,Phase Call Registered  (Phase 4)
1633702684,82,9,Detector On  (Veh Det #9)
1633702685,82,11,Detector On  (Veh Det #11)
1633702685,3,2,Phase Min Complete  (Phase 2)
1633702685,81,9,Detector Off  (Veh Det #9)
1633702686,81,11,Detector Off  (Veh Det #11)
1633702688,82,11,Detector On  (Veh Det #11)
1633702688,81,2,Detector Off  (Veh Det #2)
1633702688,82,2,Detector On  (Veh Det #2)
1633702689,81,11,Detector Off  (Veh Det #11)
1633702690,82,14,Detector On  (Veh Det #14)
1633702691,81,2,Detector Off  (Veh Det #2)
1633702692,81,14,Detector Off  (Veh Det #14)
1633702692,82,12,Detector On  (Veh Det #12)
1633702692,82,2,Detector On  (Veh Det #2)
1633702692,150,5,Coord Cycle State
1633702692,82,14,Detector On  (Veh Det #14)
1633702692,150,1,Coord Cycle State
1633702693,81,12,Detector Off  (Veh Det #12)
1633702693,81,14,Detector Off  (Veh Det #14)
1633702694,81,2,Detector Off  (Veh Det #2)
1633702696,82,15,Detector On  (Veh Det #15)
1633702696,82,12,Detector On  (Veh Det #12)
1633702697,4,2,Phase Gap Out  (Phase 2)
1633702697,82,2,Detector On  (Veh Det #2)
1633702697,81,15,Detector Off  (Veh Det #15)
1633702697,81,12,Detector Off  (Veh Det #12)
1633702698,82,12,Detector On  (Veh Det #12)
1633702699,81,12,Detector Off  (Veh Det #12)
1633702700,82,9,Detector On  (Veh Det #9)
1633702700,82,11,Detector On  (Veh Det #11)
1633702700,81,9,Detector Off  (Veh Det #9)
1633702700,82,9,Detector On  (Veh Det #9)
1633702701,81,9,Detector Off  (Veh Det #9)
1633702701,81,11,Detector Off  (Veh Det #11)
1633702703,81,2,Detector Off  (Veh Det #2)
1633702704,82,12,Detector On  (Veh Det #12)
1633702704,82,2,Detector On  (Veh Det #2)
1633702704,22,2,Ped Begin Clearance  (Ped 2)
1633702704,42,2,Phase Hold Released  (Phase 2)
1633702704,46,2,Phase Omit On  (Phase 2)
1633702704,81,12,Detector Off  (Veh Det #12)
1633702706,81,2,Detector Off  (Veh Det #2)
1633702706,82,11,Detector On  (Veh Det #11)
1633702706,82,2,Detector On  (Veh Det #2)
1633702707,81,11,Detector Off  (Veh Det #11)
1633702707,82,10,Detector On  (Veh Det #10)
1633702707,82,15,Detector On  (Veh Det #15)
1633702708,81,10,Detector Off  (Veh Det #10)
1633702708,82,10,Detector On  (Veh Det #10)
1633702709,82,11,Detector On  (Veh Det #11)
1633702709,81,10,Detector Off  (Veh Det #10)
1633702709,81,11,Detector Off  (Veh Det #11)
1633702710,81,2,Detector Off  (Veh Det #2)
1633702711,82,11,Detector On  (Veh Det #11)
1633702711,82,2,Detector On  (Veh Det #2)
1633702712,81,11,Detector Off  (Veh Det #11)
1633702712,82,16,Detector On  (Veh Det #16)
1633702712,82,1,Detector On  (Veh Det #1)
1633702712,2,1,Phase Check  (Phase 1)
1633702712,43,1,Phase Call Registered  (Phase 1)
1633702713,81,16,Detector Off  (Veh Det #16)
1633702713,81,2,Detector Off  (Veh Det #2)
1633702715,82,9,Detector On  (Veh Det #9)
1633702715,82,2,Detector On  (Veh Det #2)
1633702716,81,9,Detector Off  (Veh Det #9)
1633702717,82,14,Detector On  (Veh Det #14)
1633702718,81,2,Detector Off  (Veh Det #2)
1633702718,81,14,Detector Off  (Veh Det #14)
1633702719,151,4,Coord Phase Yield Pt  (Phase 4)
1633702719,7,2,Phase Green Term  (Phase 2)
1633702719,8,2,Phase Begin Yellow Cl  (Phase 2)
1633702719,23,2,Ped Begin Don’t Walk  (Ped 2)
1633702719,47,2,Phase Omit Off  (Phase 2)
1633702719,47,4,Phase Omit Off  (Phase 4)
1633702719,49,4,Ped Omit Off  (Ped 4)
1633702719,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633702719,151,1,Coord Phase Yield Pt  (Phase 1)
1633702719,151,3,Coord Phase Yield Pt  (Phase 3)
1633702719,2,2,Phase Check  (Phase 2)
1633702719,47,1,Phase Omit Off  (Phase 1)
1633702719,49,1,Ped Omit Off  (Ped 1)
1633702719,81,1,Detector Off  (Veh Det #1)
1633702719,44,1,Phase Call Dropped  (Phase 1)
1633702721,82,14,Detector On  (Veh Det #14)
1633702722,82,10,Detector On  (Veh Det #10)
1633702722,82,9,Detector On  (Veh Det #9)
1633702723,81,14,Detector Off  (Veh Det #14)
1633702723,82,14,Detector On  (Veh Det #14)
1633702723,9,2,Phase End Yellow Cl  (Phase 2)
1633702723,10,2,Phase Begin Red Cl  (Phase 2)
1633702723,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633702723,82,2,Detector On  (Veh Det #2)
1633702724,81,14,Detector Off  (Veh Det #14)
1633702724,82,16,Detector On  (Veh Det #16)
1633702724,81,9,Detector Off  (Veh Det #9)
1633702724,12,2,Phase Inactive  (Phase 2)
1633702724,11,2,Phase End Red Cl  (Phase 2)
1633702724,0,4,Phase On  (Phase 4)
1633702724,1,4,Phase Begin Green  (Phase 4)
1633702724,65,1,Overlap Off  (Overlap  (Overlap A)
1633702724,31,1,Barrier Term  (Preceding Phase 1)
1633702724,48,4,Ped Omit On  (Ped 4)
1633702724,41,2,Phase Hold Active  (Phase 2)
1633702725,81,16,Detector Off  (Veh Det #16)
1633702725,81,10,Detector Off  (Veh Det #10)
1633702726,82,1,Detector On  (Veh Det #1)
1633702726,2,1,Phase Check  (Phase 1)
1633702726,43,1,Phase Call Registered  (Phase 1)
1633702727,82,14,Detector On  (Veh Det #14)
1633702728,81,15,Detector Off  (Veh Det #15)
1633702729,81,14,Detector Off  (Veh Det #14)
1633702730,3,4,Phase Min Complete  (Phase 4)
1633702730,82,15,Detector On  (Veh Det #15)
1633702732,81,15,Detector Off  (Veh Det #15)
1633702733,82,12,Detector On  (Veh Det #12)
1633702734,81,12,Detector Off  (Veh Det #12)
1633702734,81,4,Detector Off  (Veh Det #4)
1633702734,44,4,Phase Call Dropped  (Phase 4)
1633702736,82,12,Detector On  (Veh Det #12)
1633702737,7,4,Phase Green Term  (Phase 4)
1633702737,8,4,Phase Begin Yellow Cl  (Phase 4)
1633702737,4,4,Phase Gap Out  (Phase 4)
1633702737,81,12,Detector Off  (Veh Det #12)
1633702739,82,11,Detector On  (Veh Det #11)
1633702740,81,11,Detector Off  (Veh Det #11)
1633702741,9,4,Phase End Yellow Cl  (Phase 4)
1633702741,10,4,Phase Begin Red Cl  (Phase 4)
1633702742,12,4,Phase Inactive  (Phase 4)
1633702742,11,4,Phase End Red Cl  (Phase 4)
1633702742,0,1,Phase On  (Phase 1)
1633702742,1,1,Phase Begin Green  (Phase 1)
1633702742,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633702742,31,1,Barrier Term  (Preceding Phase 1)
1633702743,82,11,Detector On  (Veh Det #11)
1633702743,46,4,Phase Omit On  (Phase 4)
1633702745,81,1,Detector Off  (Veh Det #1)
1633702745,44,1,Phase Call Dropped  (Phase 1)
1633702745,81,11,Detector Off  (Veh Det #11)
1633702745,82,1,Detector On  (Veh Det #1)
1633702745,82,13,Detector On  (Veh Det #13)
1633702745,43,1,Phase Call Registered  (Phase 1)
1633702746,82,14,Detector On  (Veh Det #14)
1633702746,81,13,Detector Off  (Veh Det #13)
1633702746,82,4,Detector On  (Veh Det #4)
1633702746,2,4,Phase Check  (Phase 4)
1633702746,43,4,Phase Call Registered  (Phase 4)
1633702746,81,1,Detector Off  (Veh Det #1)
1633702746,82,12,Detector On  (Veh Det #12)
1633702746,44,1,Phase Call Dropped  (Phase 1)
1633702747,81,14,Detector Off  (Veh Det #14)
1633702748,3,1,Phase Min Complete  (Phase 1)
1633702748,7,1,Phase Green Term  (Phase 1)
1633702748,8,1,Phase Begin Yellow Cl  (Phase 1)
1633702748,4,1,Phase Gap Out  (Phase 1)
1633702750,6,1,Phase Force Off  (Phase 1)
1633702752,82,14,Detector On  (Veh Det #14)
1633702752,9,1,Phase End Yellow Cl  (Phase 1)
1633702752,10,1,Phase Begin Red Cl  (Phase 1)
1633702753,12,1,Phase Inactive  (Phase 1)
1633702753,11,1,Phase End Red Cl  (Phase 1)
1633702753,0,2,Phase On  (Phase 2)
1633702753,1,2,Phase Begin Green  (Phase 2)
1633702753,21,2,Ped Begin Walk  (Ped 2)
1633702753,1102,2,Bike Call Off  (Phase 2)
1633702753,81,14,Detector Off  (Veh Det #14)
1633702753,1103,2,Bike Call On  (Phase 2)
1633702754,48,1,Ped Omit On  (Ped 1)
1633702756,46,1,Phase Omit On  (Phase 1)
1633702758,82,16,Detector On  (Veh Det #16)
1633702758,81,16,Detector Off  (Veh Det #16)
1633702760,82,11,Detector On  (Veh Det #11)
1633702760,82,9,Detector On  (Veh Det #9)
1633702760,81,12,Detector Off  (Veh Det #12)
1633702761,81,9,Detector Off  (Veh Det #9)
1633702761,81,11,Detector Off  (Veh Det #11)
1633702761,3,2,Phase Min Complete  (Phase 2)
1633702763,82,12,Detector On  (Veh Det #12)
1633702764,81,12,Detector Off  (Veh Det #12)
1633702765,82,11,Detector On  (Veh Det #11)
1633702766,81,11,Detector Off  (Veh Det #11)
1633702768,81,2,Detector Off  (Veh Det #2)
1633702771,4,2,Phase Gap Out  (Phase 2)
1633702772,150,5,Coord Cycle State
1633702772,150,1,Coord Cycle State
1633702772,82,12,Detector On  (Veh Det #12)
1633702773,82,2,Detector On  (Veh Det #2)
1633702773,82,10,Detector On  (Veh Det #10)
1633702773,81,10,Detector Off  (Veh Det #10)
1633702773,81,12,Detector Off  (Veh Det #12)
1633702773,82,10,Detector On  (Veh Det #10)
1633702774,81,10,Detector Off  (Veh Det #10)
1633702774,82,13,Detector On  (Veh Det #13)
1633702775,81,13,Detector Off  (Veh Det #13)
1633702776,81,2,Detector Off  (Veh Det #2)
1633702776,82,9,Detector On  (Veh Det #9)
1633702776,82,2,Detector On  (Veh Det #2)
1633702777,81,9,Detector Off  (Veh Det #9)
1633702779,81,2,Detector Off  (Veh Det #2)
1633702781,4,2,Phase Gap Out  (Phase 2)
1633702784,22,2,Ped Begin Clearance  (Ped 2)
1633702784,42,2,Phase Hold Released  (Phase 2)
1633702784,46,2,Phase Omit On  (Phase 2)
1633702791,82,14,Detector On  (Veh Det #14)
1633702791,81,14,Detector Off  (Veh Det #14)
1633702791,82,14,Detector On  (Veh Det #14)
1633702792,81,14,Detector Off  (Veh Det #14)
1633702792,82,14,Detector On  (Veh Det #14)
1633702793,81,14,Detector Off  (Veh Det #14)
1633702795,82,9,Detector On  (Veh Det #9)
1633702795,82,2,Detector On  (Veh Det #2)
1633702795,82,14,Detector On  (Veh Det #14)
1633702796,82,16,Detector On  (Veh Det #16)
1633702796,81,9,Detector Off  (Veh Det #9)
1633702796,81,2,Detector Off  (Veh Det #2)
1633702796,82,1,Detector On  (Veh Det #1)
1633702796,2,1,Phase Check  (Phase 1)
1633702796,43,1,Phase Call Registered  (Phase 1)
1633702796,82,2,Detector On  (Veh Det #2)
1633702796,81,16,Detector Off  (Veh Det #16)
1633702797,81,14,Detector Off  (Veh Det #14)
1633702797,82,13,Detector On  (Veh Det #13)
1633702797,81,2,Detector Off  (Veh Det #2)
1633702797,82,2,Detector On  (Veh Det #2)
1633702797,82,9,Detector On  (Veh Det #9)
1633702798,81,9,Detector Off  (Veh Det #9)
1633702799,82,10,Detector On  (Veh Det #10)
1633702799,82,14,Detector On  (Veh Det #14)
1633702799,82,16,Detector On  (Veh Det #16)
1633702799,81,10,Detector Off  (Veh Det #10)
1633702799,151,4,Coord Phase Yield Pt  (Phase 4)
1633702799,7,2,Phase Green Term  (Phase 2)
1633702799,8,2,Phase Begin Yellow Cl  (Phase 2)
1633702799,23,2,Ped Begin Don’t Walk  (Ped 2)
1633702799,47,2,Phase Omit Off  (Phase 2)
1633702799,47,4,Phase Omit Off  (Phase 4)
1633702799,49,4,Ped Omit Off  (Ped 4)
1633702799,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633702799,81,16,Detector Off  (Veh Det #16)
1633702799,151,1,Coord Phase Yield Pt  (Phase 1)
1633702799,151,3,Coord Phase Yield Pt  (Phase 3)
1633702799,2,2,Phase Check  (Phase 2)
1633702799,47,1,Phase Omit Off  (Phase 1)
1633702799,49,1,Ped Omit Off  (Ped 1)
1633702800,81,2,Detector Off  (Veh Det #2)
1633702800,82,10,Detector On  (Veh Det #10)
1633702800,82,16,Detector On  (Veh Det #16)
1633702800,82,2,Detector On  (Veh Det #2)
1633702801,81,16,Detector Off  (Veh Det #16)
1633702801,81,10,Detector Off  (Veh Det #10)
1633702801,82,16,Detector On  (Veh Det #16)
1633702802,82,9,Detector On  (Veh Det #9)
1633702802,81,9,Detector Off  (Veh Det #9)
1633702803,81,16,Detector Off  (Veh Det #16)
1633702803,81,2,Detector Off  (Veh Det #2)
1633702803,9,2,Phase End Yellow Cl  (Phase 2)
1633702803,10,2,Phase Begin Red Cl  (Phase 2)
1633702803,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633702804,12,2,Phase Inactive  (Phase 2)
1633702804,11,2,Phase End Red Cl  (Phase 2)
1633702804,0,4,Phase On  (Phase 4)
1633702804,1,4,Phase Begin Green  (Phase 4)
1633702804,65,1,Overlap Off  (Overlap  (Overlap A)
1633702804,31,1,Barrier Term  (Preceding Phase 1)
1633702804,48,4,Ped Omit On  (Ped 4)
1633702804,41,2,Phase Hold Active  (Phase 2)
1633702805,82,10,Detector On  (Veh Det #10)
1633702805,82,16,Detector On  (Veh Det #16)
1633702805,82,2,Detector On  (Veh Det #2)
1633702805,81,10,Detector Off  (Veh Det #10)
1633702806,81,16,Detector Off  (Veh Det #16)
1633702806,82,9,Detector On  (Veh Det #9)
1633702807,81,9,Detector Off  (Veh Det #9)
1633702807,82,12,Detector On  (Veh Det #12)
1633702808,82,10,Detector On  (Veh Det #10)
1633702808,81,10,Detector Off  (Veh Det #10)
1633702808,82,10,Detector On  (Veh Det #10)
1633702808,81,12,Detector Off  (Veh Det #12)
1633702808,81,10,Detector Off  (Veh Det #10)
1633702808,82,10,Detector On  (Veh Det #10)
1633702809,81,14,Detector Off  (Veh Det #14)
1633702809,81,10,Detector Off  (Veh Det #10)
1633702810,3,4,Phase Min Complete  (Phase 4)
1633702811,81,13,Detector Off  (Veh Det #13)
1633702813,82,13,Detector On  (Veh Det #13)
1633702813,81,13,Detector Off  (Veh Det #13)
1633702813,82,13,Detector On  (Veh Det #13)
1633702814,81,13,Detector Off  (Veh Det #13)
1633702818,81,4,Detector Off  (Veh Det #4)
1633702818,44,4,Phase Call Dropped  (Phase 4)
1633702820,7,4,Phase Green Term  (Phase 4)
1633702820,8,4,Phase Begin Yellow Cl  (Phase 4)
1633702820,4,4,Phase Gap Out  (Phase 4)
1633702823,46,4,Phase Omit On  (Phase 4)
1633702824,9,4,Phase End Yellow Cl  (Phase 4)
1633702824,10,4,Phase Begin Red Cl  (Phase 4)
1633702825,12,4,Phase Inactive  (Phase 4)
1633702825,11,4,Phase End Red Cl  (Phase 4)
1633702825,0,1,Phase On  (Phase 1)
1633702825,1,1,Phase Begin Green  (Phase 1)
1633702825,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633702825,31,1,Barrier Term  (Preceding Phase 1)
1633702827,82,11,Detector On  (Veh Det #11)
1633702829,81,11,Detector Off  (Veh Det #11)
1633702831,81,1,Detector Off  (Veh Det #1)
1633702831,44,1,Phase Call Dropped  (Phase 1)
1633702831,82,1,Detector On  (Veh Det #1)
1633702831,82,16,Detector On  (Veh Det #16)
1633702831,43,1,Phase Call Registered  (Phase 1)
1633702831,3,1,Phase Min Complete  (Phase 1)
1633702832,81,16,Detector Off  (Veh Det #16)
1633702834,7,1,Phase Green Term  (Phase 1)
1633702834,8,1,Phase Begin Yellow Cl  (Phase 1)
1633702834,6,1,Phase Force Off  (Phase 1)
1633702834,2,1,Phase Check  (Phase 1)
1633702834,81,1,Detector Off  (Veh Det #1)
1633702834,44,1,Phase Call Dropped  (Phase 1)
1633702837,46,1,Phase Omit On  (Phase 1)
1633702837,82,14,Detector On  (Veh Det #14)
1633702838,9,1,Phase End Yellow Cl  (Phase 1)
1633702838,10,1,Phase Begin Red Cl  (Phase 1)
1633702838,82,4,Detector On  (Veh Det #4)
1633702838,2,4,Phase Check  (Phase 4)
1633702838,43,4,Phase Call Registered  (Phase 4)
1633702838,81,14,Detector Off  (Veh Det #14)
1633702839,12,1,Phase Inactive  (Phase 1)
1633702839,11,1,Phase End Red Cl  (Phase 1)
1633702839,0,2,Phase On  (Phase 2)
1633702839,1,2,Phase Begin Green  (Phase 2)
1633702839,21,2,Ped Begin Walk  (Ped 2)
1633702839,1102,2,Bike Call Off  (Phase 2)
1633702839,1103,2,Bike Call On  (Phase 2)
1633702839,82,12,Detector On  (Veh Det #12)
1633702840,81,12,Detector Off  (Veh Det #12)
1633702843,82,11,Detector On  (Veh Det #11)
1633702844,82,15,Detector On  (Veh Det #15)
1633702844,81,11,Detector Off  (Veh Det #11)
1633702845,81,15,Detector Off  (Veh Det #15)
1633702847,3,2,Phase Min Complete  (Phase 2)
1633702847,81,2,Detector Off  (Veh Det #2)
1633702847,82,11,Detector On  (Veh Det #11)
1633702847,82,2,Detector On  (Veh Det #2)
1633702848,81,11,Detector Off  (Veh Det #11)
1633702850,81,2,Detector Off  (Veh Det #2)
1633702851,82,11,Detector On  (Veh Det #11)
1633702851,82,2,Detector On  (Veh Det #2)
1633702852,82,14,Detector On  (Veh Det #14)
1633702852,81,11,Detector Off  (Veh Det #11)
1633702852,150,5,Coord Cycle State
1633702852,48,1,Ped Omit On  (Ped 1)
1633702852,150,1,Coord Cycle State
1633702854,81,2,Detector Off  (Veh Det #2)
1633702854,81,14,Detector Off  (Veh Det #14)
1633702857,4,2,Phase Gap Out  (Phase 2)
1633702858,82,10,Detector On  (Veh Det #10)
1633702858,82,2,Detector On  (Veh Det #2)
1633702859,81,10,Detector Off  (Veh Det #10)
1633702860,82,10,Detector On  (Veh Det #10)
1633702860,82,11,Detector On  (Veh Det #11)
1633702860,82,15,Detector On  (Veh Det #15)
1633702861,81,11,Detector Off  (Veh Det #11)
1633702861,81,10,Detector Off  (Veh Det #10)
1633702863,81,2,Detector Off  (Veh Det #2)
1633702863,82,9,Detector On  (Veh Det #9)
1633702864,82,2,Detector On  (Veh Det #2)
1633702864,81,9,Detector Off  (Veh Det #9)
1633702864,22,2,Ped Begin Clearance  (Ped 2)
1633702864,42,2,Phase Hold Released  (Phase 2)
1633702864,46,2,Phase Omit On  (Phase 2)
1633702866,82,9,Detector On  (Veh Det #9)
1633702866,81,9,Detector Off  (Veh Det #9)
1633702868,81,2,Detector Off  (Veh Det #2)
1633702868,82,10,Detector On  (Veh Det #10)
1633702868,82,2,Detector On  (Veh Det #2)
1633702869,81,10,Detector Off  (Veh Det #10)
1633702870,82,9,Detector On  (Veh Det #9)
1633702871,81,9,Detector Off  (Veh Det #9)
1633702871,82,14,Detector On  (Veh Det #14)
1633702872,82,10,Detector On  (Veh Det #10)
1633702872,81,14,Detector Off  (Veh Det #14)
1633702873,81,10,Detector Off  (Veh Det #10)
1633702874,81,2,Detector Off  (Veh Det #2)
1633702876,82,10,Detector On  (Veh Det #10)
1633702876,81,10,Detector Off  (Veh Det #10)
1633702876,82,2,Detector On  (Veh Det #2)
1633702879,151,4,Coord Phase Yield Pt  (Phase 4)
1633702879,7,2,Phase Green Term  (Phase 2)
1633702879,8,2,Phase Begin Yellow Cl  (Phase 2)
1633702879,23,2,Ped Begin Don’t Walk  (Ped 2)
1633702879,47,2,Phase Omit Off  (Phase 2)
1633702879,47,4,Phase Omit Off  (Phase 4)
1633702879,49,4,Ped Omit Off  (Ped 4)
1633702879,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633702879,81,2,Detector Off  (Veh Det #2)
1633702879,151,1,Coord Phase Yield Pt  (Phase 1)
1633702879,151,3,Coord Phase Yield Pt  (Phase 3)
1633702879,2,2,Phase Check  (Phase 2)
1633702879,47,1,Phase Omit Off  (Phase 1)
1633702879,49,1,Ped Omit Off  (Ped 1)
1633702880,82,10,Detector On  (Veh Det #10)
1633702881,81,10,Detector Off  (Veh Det #10)
1633702881,82,2,Detector On  (Veh Det #2)
1633702882,81,2,Detector Off  (Veh Det #2)
1633702882,82,2,Detector On  (Veh Det #2)
1633702883,81,2,Detector Off  (Veh Det #2)
1633702883,9,2,Phase End Yellow Cl  (Phase 2)
1633702883,10,2,Phase Begin Red Cl  (Phase 2)
1633702883,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633702884,12,2,Phase Inactive  (Phase 2)
1633702884,11,2,Phase End Red Cl  (Phase 2)
1633702884,0,4,Phase On  (Phase 4)
1633702884,1,4,Phase Begin Green  (Phase 4)
1633702884,65,1,Overlap Off  (Overlap  (Overlap A)
1633702884,31,1,Barrier Term  (Preceding Phase 1)
1633702884,48,4,Ped Omit On  (Ped 4)
1633702884,41,2,Phase Hold Active  (Phase 2)
1633702888,82,11,Detector On  (Veh Det #11)
1633702889,82,2,Detector On  (Veh Det #2)
