Timestamp,Code,Param,Message
1633703123,10,2,Phase Begin Red Cl  (Phase 2)
1633703123,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703124,12,2,Phase Inactive  (Phase 2)
1633703124,11,2,Phase End Red Cl  (Phase 2)
1633703124,0,4,Phase On  (Phase 4)
1633703124,1,4,Phase Begin Green  (Phase 4)
1633703124,65,1,Overlap Off  (Overlap  (Overlap A)
1633703124,31,1,Barrier Term  (Preceding Phase 1)
1633703124,48,4,Ped Omit On  (Ped 4)
1633703124,41,2,Phase Hold Active  (Phase 2)
1633703126,82,14,Detector On  (Veh Det #14)
1633703126,81,14,Detector Off  (Veh Det #14)
1633703127,82,13,Detector On  (Veh Det #13)
1633703128,82,14,Detector On  (Veh Det #14)
1633703129,81,13,Detector Off  (Veh Det #13)
1633703129,82,10,Detector On  (Veh Det #10)
1633703129,81,14,Detector Off  (Veh Det #14)
1633703129,81,15,Detector Off  (Veh Det #15)
1633703130,81,10,Detector Off  (Veh Det #10)
1633703130,82,12,Detector On  (Veh Det #12)
1633703130,3,4,Phase Min Complete  (Phase 4)
1633703130,82,2,Detector On  (Veh Det #2)
1633703130,82,14,Detector On  (Veh Det #14)
1633703131,81,12,Detector Off  (Veh Det #12)
1633703131,82,10,Detector On  (Veh Det #10)
1633703131,81,14,Detector Off  (Veh Det #14)
1633703132,82,11,Detector On  (Veh Det #11)
1633703133,81,11,Detector Off  (Veh Det #11)
1633703133,82,11,Detector On  (Veh Det #11)
1633703133,82,9,Detector On  (Veh Det #9)
1633703133,82,16,Detector On  (Veh Det #16)
1633703133,81,9,Detector Off  (Veh Det #9)
1633703133,81,4,Detector Off  (Veh Det #4)
1633703133,81,10,Detector Off  (Veh Det #10)
1633703133,44,4,Phase Call Dropped  (Phase 4)
1633703134,82,1,Detector On  (Veh Det #1)
1633703134,2,1,Phase Check  (Phase 1)
1633703134,43,1,Phase Call Registered  (Phase 1)
1633703134,81,16,Detector Off  (Veh Det #16)
1633703134,81,11,Detector Off  (Veh Det #11)
1633703135,82,9,Detector On  (Veh Det #9)
1633703136,82,16,Detector On  (Veh Det #16)
1633703136,81,9,Detector Off  (Veh Det #9)
1633703136,81,16,Detector Off  (Veh Det #16)
1633703136,7,4,Phase Green Term  (Phase 4)
1633703136,8,4,Phase Begin Yellow Cl  (Phase 4)
1633703136,4,4,Phase Gap Out  (Phase 4)
1633703139,82,11,Detector On  (Veh Det #11)
1633703140,9,4,Phase End Yellow Cl  (Phase 4)
1633703140,10,4,Phase Begin Red Cl  (Phase 4)
1633703141,12,4,Phase Inactive  (Phase 4)
1633703141,11,4,Phase End Red Cl  (Phase 4)
1633703141,0,1,Phase On  (Phase 1)
1633703141,1,1,Phase Begin Green  (Phase 1)
1633703141,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633703141,31,1,Barrier Term  (Preceding Phase 1)
1633703142,82,9,Detector On  (Veh Det #9)
1633703142,82,12,Detector On  (Veh Det #12)
1633703143,46,4,Phase Omit On  (Phase 4)
1633703143,81,9,Detector Off  (Veh Det #9)
1633703144,81,12,Detector Off  (Veh Det #12)
1633703147,82,16,Detector On  (Veh Det #16)
1633703147,81,16,Detector Off  (Veh Det #16)
1633703147,3,1,Phase Min Complete  (Phase 1)
1633703149,81,1,Detector Off  (Veh Det #1)
1633703149,44,1,Phase Call Dropped  (Phase 1)
1633703149,7,1,Phase Green Term  (Phase 1)
1633703149,8,1,Phase Begin Yellow Cl  (Phase 1)
1633703149,6,1,Phase Force Off  (Phase 1)
1633703150,82,10,Detector On  (Veh Det #10)
1633703150,81,10,Detector Off  (Veh Det #10)
1633703150,82,10,Detector On  (Veh Det #10)
1633703151,81,10,Detector Off  (Veh Det #10)
1633703151,82,10,Detector On  (Veh Det #10)
1633703151,81,10,Detector Off  (Veh Det #10)
1633703152,82,10,Detector On  (Veh Det #10)
1633703152,81,10,Detector Off  (Veh Det #10)
1633703153,9,1,Phase End Yellow Cl  (Phase 1)
1633703153,10,1,Phase Begin Red Cl  (Phase 1)
1633703154,82,12,Detector On  (Veh Det #12)
1633703154,12,1,Phase Inactive  (Phase 1)
1633703154,11,1,Phase End Red Cl  (Phase 1)
1633703154,0,2,Phase On  (Phase 2)
1633703154,1,2,Phase Begin Green  (Phase 2)
1633703154,21,2,Ped Begin Walk  (Ped 2)
1633703154,1102,2,Bike Call Off  (Phase 2)
1633703154,1103,2,Bike Call On  (Phase 2)
1633703154,48,1,Ped Omit On  (Ped 1)
1633703156,82,13,Detector On  (Veh Det #13)
1633703157,81,13,Detector Off  (Veh Det #13)
1633703157,82,4,Detector On  (Veh Det #4)
1633703157,2,4,Phase Check  (Phase 4)
1633703157,43,4,Phase Call Registered  (Phase 4)
1633703158,81,11,Detector Off  (Veh Det #11)
1633703161,81,12,Detector Off  (Veh Det #12)
1633703161,82,11,Detector On  (Veh Det #11)
1633703161,46,1,Phase Omit On  (Phase 1)
1633703161,82,12,Detector On  (Veh Det #12)
1633703162,81,11,Detector Off  (Veh Det #11)
1633703162,3,2,Phase Min Complete  (Phase 2)
1633703163,82,11,Detector On  (Veh Det #11)
1633703163,81,12,Detector Off  (Veh Det #12)
1633703165,81,11,Detector Off  (Veh Det #11)
1633703165,82,10,Detector On  (Veh Det #10)
1633703165,81,10,Detector Off  (Veh Det #10)
1633703166,82,11,Detector On  (Veh Det #11)
1633703167,81,11,Detector Off  (Veh Det #11)
1633703168,82,11,Detector On  (Veh Det #11)
1633703168,82,14,Detector On  (Veh Det #14)
1633703169,81,11,Detector Off  (Veh Det #11)
1633703170,81,14,Detector Off  (Veh Det #14)
1633703170,82,15,Detector On  (Veh Det #15)
1633703170,81,2,Detector Off  (Veh Det #2)
1633703170,82,11,Detector On  (Veh Det #11)
1633703170,82,2,Detector On  (Veh Det #2)
1633703170,82,12,Detector On  (Veh Det #12)
1633703171,81,11,Detector Off  (Veh Det #11)
1633703171,81,2,Detector Off  (Veh Det #2)
1633703171,82,2,Detector On  (Veh Det #2)
1633703171,81,15,Detector Off  (Veh Det #15)
1633703172,82,15,Detector On  (Veh Det #15)
1633703172,150,5,Coord Cycle State
1633703172,81,12,Detector Off  (Veh Det #12)
1633703172,81,15,Detector Off  (Veh Det #15)
1633703172,150,1,Coord Cycle State
1633703172,82,10,Detector On  (Veh Det #10)
1633703173,82,9,Detector On  (Veh Det #9)
1633703173,81,10,Detector Off  (Veh Det #10)
1633703174,81,9,Detector Off  (Veh Det #9)
1633703175,81,2,Detector Off  (Veh Det #2)
1633703176,82,2,Detector On  (Veh Det #2)
1633703176,82,9,Detector On  (Veh Det #9)
1633703176,82,10,Detector On  (Veh Det #10)
1633703177,81,9,Detector Off  (Veh Det #9)
1633703177,82,1,Detector On  (Veh Det #1)
1633703177,2,1,Phase Check  (Phase 1)
1633703177,43,1,Phase Call Registered  (Phase 1)
1633703178,81,10,Detector Off  (Veh Det #10)
1633703178,81,1,Detector Off  (Veh Det #1)
1633703178,44,1,Phase Call Dropped  (Phase 1)
1633703178,82,1,Detector On  (Veh Det #1)
1633703178,2,1,Phase Check  (Phase 1)
1633703178,43,1,Phase Call Registered  (Phase 1)
1633703179,82,11,Detector On  (Veh Det #11)
1633703179,81,2,Detector Off  (Veh Det #2)
1633703179,82,2,Detector On  (Veh Det #2)
1633703180,81,11,Detector Off  (Veh Det #11)
1633703181,81,1,Detector Off  (Veh Det #1)
1633703181,44,1,Phase Call Dropped  (Phase 1)
1633703182,81,2,Detector Off  (Veh Det #2)
1633703184,82,15,Detector On  (Veh Det #15)
1633703184,22,2,Ped Begin Clearance  (Ped 2)
1633703184,42,2,Phase Hold Released  (Phase 2)
1633703184,46,2,Phase Omit On  (Phase 2)
1633703185,4,2,Phase Gap Out  (Phase 2)
1633703186,82,9,Detector On  (Veh Det #9)
1633703187,82,2,Detector On  (Veh Det #2)
1633703187,81,9,Detector Off  (Veh Det #9)
1633703189,81,2,Detector Off  (Veh Det #2)
1633703189,82,10,Detector On  (Veh Det #10)
1633703191,81,10,Detector Off  (Veh Det #10)
1633703191,82,11,Detector On  (Veh Det #11)
1633703191,82,2,Detector On  (Veh Det #2)
1633703191,81,11,Detector Off  (Veh Det #11)
1633703193,81,2,Detector Off  (Veh Det #2)
1633703195,82,9,Detector On  (Veh Det #9)
1633703195,4,2,Phase Gap Out  (Phase 2)
1633703195,82,2,Detector On  (Veh Det #2)
1633703196,81,9,Detector Off  (Veh Det #9)
1633703197,82,10,Detector On  (Veh Det #10)
1633703198,81,10,Detector Off  (Veh Det #10)
1633703199,82,9,Detector On  (Veh Det #9)
1633703199,151,4,Coord Phase Yield Pt  (Phase 4)
1633703199,7,2,Phase Green Term  (Phase 2)
1633703199,8,2,Phase Begin Yellow Cl  (Phase 2)
1633703199,23,2,Ped Begin Don’t Walk  (Ped 2)
1633703199,47,2,Phase Omit Off  (Phase 2)
1633703199,47,4,Phase Omit Off  (Phase 4)
1633703199,49,4,Ped Omit Off  (Ped 4)
1633703199,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633703199,151,1,Coord Phase Yield Pt  (Phase 1)
1633703199,151,3,Coord Phase Yield Pt  (Phase 3)
1633703199,2,2,Phase Check  (Phase 2)
1633703199,47,1,Phase Omit Off  (Phase 1)
1633703199,49,1,Ped Omit Off  (Ped 1)
1633703199,81,9,Detector Off  (Veh Det #9)
1633703199,81,2,Detector Off  (Veh Det #2)
1633703200,82,16,Detector On  (Veh Det #16)
1633703200,82,1,Detector On  (Veh Det #1)
1633703200,2,1,Phase Check  (Phase 1)
1633703200,43,1,Phase Call Registered  (Phase 1)
1633703200,81,16,Detector Off  (Veh Det #16)
1633703201,82,11,Detector On  (Veh Det #11)
1633703202,82,2,Detector On  (Veh Det #2)
1633703202,81,11,Detector Off  (Veh Det #11)
1633703203,82,16,Detector On  (Veh Det #16)
1633703203,9,2,Phase End Yellow Cl  (Phase 2)
1633703203,10,2,Phase Begin Red Cl  (Phase 2)
1633703203,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703203,82,10,Detector On  (Veh Det #10)
1633703203,81,10,Detector Off  (Veh Det #10)
1633703204,82,10,Detector On  (Veh Det #10)
1633703204,12,2,Phase Inactive  (Phase 2)
1633703204,11,2,Phase End Red Cl  (Phase 2)
1633703204,0,4,Phase On  (Phase 4)
1633703204,1,4,Phase Begin Green  (Phase 4)
1633703204,65,1,Overlap Off  (Overlap  (Overlap A)
1633703204,31,1,Barrier Term  (Preceding Phase 1)
1633703204,48,4,Ped Omit On  (Ped 4)
1633703204,41,2,Phase Hold Active  (Phase 2)
1633703204,81,16,Detector Off  (Veh Det #16)
1633703205,81,10,Detector Off  (Veh Det #10)
1633703210,3,4,Phase Min Complete  (Phase 4)
1633703211,81,15,Detector Off  (Veh Det #15)
1633703212,82,13,Detector On  (Veh Det #13)
1633703213,82,11,Detector On  (Veh Det #11)
1633703213,81,13,Detector Off  (Veh Det #13)
1633703213,82,15,Detector On  (Veh Det #15)
1633703215,81,15,Detector Off  (Veh Det #15)
1633703215,82,10,Detector On  (Veh Det #10)
1633703215,81,10,Detector Off  (Veh Det #10)
1633703215,82,9,Detector On  (Veh Det #9)
1633703216,82,15,Detector On  (Veh Det #15)
1633703216,81,11,Detector Off  (Veh Det #11)
1633703216,81,15,Detector Off  (Veh Det #15)
1633703217,82,10,Detector On  (Veh Det #10)
1633703218,81,10,Detector Off  (Veh Det #10)
1633703218,82,10,Detector On  (Veh Det #10)
1633703219,81,10,Detector Off  (Veh Det #10)
1633703222,81,4,Detector Off  (Veh Det #4)
1633703222,44,4,Phase Call Dropped  (Phase 4)
1633703223,46,4,Phase Omit On  (Phase 4)
1633703225,7,4,Phase Green Term  (Phase 4)
1633703225,8,4,Phase Begin Yellow Cl  (Phase 4)
1633703225,4,4,Phase Gap Out  (Phase 4)
1633703229,9,4,Phase End Yellow Cl  (Phase 4)
1633703229,10,4,Phase Begin Red Cl  (Phase 4)
1633703230,12,4,Phase Inactive  (Phase 4)
1633703230,11,4,Phase End Red Cl  (Phase 4)
1633703230,0,1,Phase On  (Phase 1)
1633703230,1,1,Phase Begin Green  (Phase 1)
1633703230,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633703230,31,1,Barrier Term  (Preceding Phase 1)
1633703231,82,14,Detector On  (Veh Det #14)
1633703231,81,9,Detector Off  (Veh Det #9)
1633703233,82,4,Detector On  (Veh Det #4)
1633703233,2,4,Phase Check  (Phase 4)
1633703233,43,4,Phase Call Registered  (Phase 4)
1633703233,81,14,Detector Off  (Veh Det #14)
1633703234,48,1,Ped Omit On  (Ped 1)
1633703235,82,14,Detector On  (Veh Det #14)
1633703236,3,1,Phase Min Complete  (Phase 1)
1633703236,46,1,Phase Omit On  (Phase 1)
1633703238,7,1,Phase Green Term  (Phase 1)
1633703238,8,1,Phase Begin Yellow Cl  (Phase 1)
1633703238,6,1,Phase Force Off  (Phase 1)
1633703238,2,1,Phase Check  (Phase 1)
1633703238,81,1,Detector Off  (Veh Det #1)
1633703238,44,1,Phase Call Dropped  (Phase 1)
1633703242,9,1,Phase End Yellow Cl  (Phase 1)
1633703242,10,1,Phase Begin Red Cl  (Phase 1)
1633703243,12,1,Phase Inactive  (Phase 1)
1633703243,11,1,Phase End Red Cl  (Phase 1)
1633703243,0,2,Phase On  (Phase 2)
1633703243,1,2,Phase Begin Green  (Phase 2)
1633703243,21,2,Ped Begin Walk  (Ped 2)
1633703243,1102,2,Bike Call Off  (Phase 2)
1633703243,1103,2,Bike Call On  (Phase 2)
1633703247,82,11,Detector On  (Veh Det #11)
1633703249,81,11,Detector Off  (Veh Det #11)
1633703249,82,11,Detector On  (Veh Det #11)
1633703251,82,13,Detector On  (Veh Det #13)
1633703251,3,2,Phase Min Complete  (Phase 2)
1633703251,81,13,Detector Off  (Veh Det #13)
1633703252,150,5,Coord Cycle State
1633703252,150,1,Coord Cycle State
1633703253,81,11,Detector Off  (Veh Det #11)
1633703254,82,11,Detector On  (Veh Det #11)
1633703255,81,11,Detector Off  (Veh Det #11)
1633703256,82,11,Detector On  (Veh Det #11)
1633703257,82,10,Detector On  (Veh Det #10)
1633703257,81,11,Detector Off  (Veh Det #11)
1633703258,81,10,Detector Off  (Veh Det #10)
1633703259,82,11,Detector On  (Veh Det #11)
1633703260,81,11,Detector Off  (Veh Det #11)
1633703261,82,16,Detector On  (Veh Det #16)
1633703261,81,16,Detector Off  (Veh Det #16)
1633703261,82,1,Detector On  (Veh Det #1)
1633703261,2,1,Phase Check  (Phase 1)
1633703261,43,1,Phase Call Registered  (Phase 1)
1633703262,81,1,Detector Off  (Veh Det #1)
1633703262,44,1,Phase Call Dropped  (Phase 1)
1633703262,82,1,Detector On  (Veh Det #1)
1633703262,2,1,Phase Check  (Phase 1)
1633703262,43,1,Phase Call Registered  (Phase 1)
1633703263,81,2,Detector Off  (Veh Det #2)
1633703264,22,2,Ped Begin Clearance  (Ped 2)
1633703264,42,2,Phase Hold Released  (Phase 2)
1633703264,46,2,Phase Omit On  (Phase 2)
1633703265,82,15,Detector On  (Veh Det #15)
1633703265,82,10,Detector On  (Veh Det #10)
1633703265,82,11,Detector On  (Veh Det #11)
1633703266,82,2,Detector On  (Veh Det #2)
1633703266,81,10,Detector Off  (Veh Det #10)
1633703266,81,11,Detector Off  (Veh Det #11)
1633703266,81,15,Detector Off  (Veh Det #15)
1633703267,81,2,Detector Off  (Veh Det #2)
1633703268,82,11,Detector On  (Veh Det #11)
1633703269,82,2,Detector On  (Veh Det #2)
1633703269,81,11,Detector Off  (Veh Det #11)
1633703270,81,2,Detector Off  (Veh Det #2)
1633703272,82,11,Detector On  (Veh Det #11)
1633703272,82,2,Detector On  (Veh Det #2)
1633703272,81,11,Detector Off  (Veh Det #11)
1633703272,82,10,Detector On  (Veh Det #10)
1633703273,82,9,Detector On  (Veh Det #9)
1633703273,81,10,Detector Off  (Veh Det #10)
1633703274,81,9,Detector Off  (Veh Det #9)
1633703274,82,13,Detector On  (Veh Det #13)
1633703276,81,13,Detector Off  (Veh Det #13)
1633703276,81,2,Detector Off  (Veh Det #2)
1633703277,82,16,Detector On  (Veh Det #16)
1633703278,81,16,Detector Off  (Veh Det #16)
1633703278,82,16,Detector On  (Veh Det #16)
1633703278,81,1,Detector Off  (Veh Det #1)
1633703278,44,1,Phase Call Dropped  (Phase 1)
1633703279,81,16,Detector Off  (Veh Det #16)
1633703279,151,4,Coord Phase Yield Pt  (Phase 4)
1633703279,7,2,Phase Green Term  (Phase 2)
1633703279,8,2,Phase Begin Yellow Cl  (Phase 2)
1633703279,23,2,Ped Begin Don’t Walk  (Ped 2)
1633703279,47,2,Phase Omit Off  (Phase 2)
1633703279,47,4,Phase Omit Off  (Phase 4)
1633703279,49,4,Ped Omit Off  (Ped 4)
1633703279,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633703279,151,1,Coord Phase Yield Pt  (Phase 1)
1633703279,151,3,Coord Phase Yield Pt  (Phase 3)
1633703279,2,2,Phase Check  (Phase 2)
1633703279,47,1,Phase Omit Off  (Phase 1)
1633703279,49,1,Ped Omit Off  (Ped 1)
1633703279,82,1,Detector On  (Veh Det #1)
1633703279,2,1,Phase Check  (Phase 1)
1633703279,43,1,Phase Call Registered  (Phase 1)
1633703280,82,2,Detector On  (Veh Det #2)
1633703280,81,1,Detector Off  (Veh Det #1)
1633703280,44,1,Phase Call Dropped  (Phase 1)
1633703281,81,2,Detector Off  (Veh Det #2)
1633703281,82,1,Detector On  (Veh Det #1)
1633703281,2,1,Phase Check  (Phase 1)
1633703281,43,1,Phase Call Registered  (Phase 1)
1633703281,81,1,Detector Off  (Veh Det #1)
1633703281,82,16,Detector On  (Veh Det #16)
1633703281,44,1,Phase Call Dropped  (Phase 1)
1633703282,82,1,Detector On  (Veh Det #1)
1633703282,2,1,Phase Check  (Phase 1)
1633703282,43,1,Phase Call Registered  (Phase 1)
1633703282,82,13,Detector On  (Veh Det #13)
1633703282,81,16,Detector Off  (Veh Det #16)
1633703283,81,13,Detector Off  (Veh Det #13)
1633703283,9,2,Phase End Yellow Cl  (Phase 2)
1633703283,10,2,Phase Begin Red Cl  (Phase 2)
1633703283,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703284,12,2,Phase Inactive  (Phase 2)
1633703284,11,2,Phase End Red Cl  (Phase 2)
1633703284,0,4,Phase On  (Phase 4)
1633703284,1,4,Phase Begin Green  (Phase 4)
1633703284,65,1,Overlap Off  (Overlap  (Overlap A)
1633703284,31,1,Barrier Term  (Preceding Phase 1)
1633703284,48,4,Ped Omit On  (Ped 4)
1633703284,41,2,Phase Hold Active  (Phase 2)
1633703284,81,14,Detector Off  (Veh Det #14)
1633703286,82,16,Detector On  (Veh Det #16)
1633703286,81,16,Detector Off  (Veh Det #16)
1633703286,82,10,Detector On  (Veh Det #10)
1633703287,81,10,Detector Off  (Veh Det #10)
1633703287,82,10,Detector On  (Veh Det #10)
1633703288,82,2,Detector On  (Veh Det #2)
1633703288,81,10,Detector Off  (Veh Det #10)
1633703290,3,4,Phase Min Complete  (Phase 4)
1633703293,82,14,Detector On  (Veh Det #14)
1633703293,82,15,Detector On  (Veh Det #15)
1633703293,81,4,Detector Off  (Veh Det #4)
1633703293,44,4,Phase Call Dropped  (Phase 4)
1633703293,82,4,Detector On  (Veh Det #4)
1633703293,43,4,Phase Call Registered  (Phase 4)
1633703294,81,14,Detector Off  (Veh Det #14)
1633703295,82,14,Detector On  (Veh Det #14)
1633703296,81,14,Detector Off  (Veh Det #14)
1633703296,81,15,Detector Off  (Veh Det #15)
1633703298,82,11,Detector On  (Veh Det #11)
1633703299,81,11,Detector Off  (Veh Det #11)
1633703299,82,14,Detector On  (Veh Det #14)
1633703299,82,15,Detector On  (Veh Det #15)
1633703300,81,14,Detector Off  (Veh Det #14)
1633703301,82,13,Detector On  (Veh Det #13)
1633703301,81,13,Detector Off  (Veh Det #13)
1633703303,46,4,Phase Omit On  (Phase 4)
1633703304,82,14,Detector On  (Veh Det #14)
1633703305,81,14,Detector Off  (Veh Det #14)
1633703308,82,14,Detector On  (Veh Det #14)
1633703309,81,14,Detector Off  (Veh Det #14)
1633703310,81,15,Detector Off  (Veh Det #15)
1633703311,82,15,Detector On  (Veh Det #15)
1633703311,81,15,Detector Off  (Veh Det #15)
1633703311,82,9,Detector On  (Veh Det #9)
1633703311,82,15,Detector On  (Veh Det #15)
1633703311,82,16,Detector On  (Veh Det #16)
1633703312,81,9,Detector Off  (Veh Det #9)
1633703313,81,16,Detector Off  (Veh Det #16)
1633703313,81,4,Detector Off  (Veh Det #4)
1633703313,44,4,Phase Call Dropped  (Phase 4)
1633703314,7,4,Phase Green Term  (Phase 4)
1633703314,8,4,Phase Begin Yellow Cl  (Phase 4)
1633703314,6,4,Phase Force Off  (Phase 4)
1633703314,2,4,Phase Check  (Phase 4)
1633703314,43,4,Phase Call Registered  (Phase 4)
1633703314,82,4,Detector On  (Veh Det #4)
1633703315,81,15,Detector Off  (Veh Det #15)
1633703315,90,4,Ped Detector On  (Ped Det #4)
1633703315,45,4,Ped Call Registered  (Ped 4)
1633703316,89,4,Ped Detector Off  (Ped Det #4)
1633703316,46,1,Phase Omit On  (Phase 1)
1633703316,90,4,Ped Detector On  (Ped Det #4)
1633703316,81,4,Detector Off  (Veh Det #4)
1633703317,89,4,Ped Detector Off  (Ped Det #4)
1633703318,9,4,Phase End Yellow Cl  (Phase 4)
1633703318,10,4,Phase Begin Red Cl  (Phase 4)
1633703318,82,15,Detector On  (Veh Det #15)
1633703319,82,11,Detector On  (Veh Det #11)
1633703319,12,4,Phase Inactive  (Phase 4)
1633703319,11,4,Phase End Red Cl  (Phase 4)
1633703319,0,1,Phase On  (Phase 1)
1633703319,1,1,Phase Begin Green  (Phase 1)
1633703319,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633703319,31,1,Barrier Term  (Preceding Phase 1)
1633703319,81,15,Detector Off  (Veh Det #15)
1633703319,82,4,Detector On  (Veh Det #4)
1633703319,82,12,Detector On  (Veh Det #12)
1633703320,82,14,Detector On  (Veh Det #14)
1633703320,81,12,Detector Off  (Veh Det #12)
1633703321,81,4,Detector Off  (Veh Det #4)
1633703322,82,4,Detector On  (Veh Det #4)
1633703322,81,14,Detector Off  (Veh Det #14)
1633703322,82,14,Detector On  (Veh Det #14)
1633703322,81,14,Detector Off  (Veh Det #14)
1633703325,3,1,Phase Min Complete  (Phase 1)
1633703327,81,4,Detector Off  (Veh Det #4)
1633703327,7,1,Phase Green Term  (Phase 1)
1633703327,8,1,Phase Begin Yellow Cl  (Phase 1)
1633703327,6,1,Phase Force Off  (Phase 1)
1633703327,2,1,Phase Check  (Phase 1)
1633703329,81,1,Detector Off  (Veh Det #1)
1633703329,44,1,Phase Call Dropped  (Phase 1)
1633703331,9,1,Phase End Yellow Cl  (Phase 1)
1633703331,10,1,Phase Begin Red Cl  (Phase 1)
1633703332,150,5,Coord Cycle State
1633703332,12,1,Phase Inactive  (Phase 1)
1633703332,11,1,Phase End Red Cl  (Phase 1)
1633703332,0,2,Phase On  (Phase 2)
1633703332,1,2,Phase Begin Green  (Phase 2)
1633703332,21,2,Ped Begin Walk  (Ped 2)
1633703332,1102,2,Bike Call Off  (Phase 2)
1633703332,48,1,Ped Omit On  (Ped 1)
1633703332,150,1,Coord Cycle State
1633703332,1103,2,Bike Call On  (Phase 2)
1633703335,82,10,Detector On  (Veh Det #10)
1633703336,81,10,Detector Off  (Veh Det #10)
1633703336,82,12,Detector On  (Veh Det #12)
1633703336,82,14,Detector On  (Veh Det #14)
1633703336,81,12,Detector Off  (Veh Det #12)
1633703337,82,10,Detector On  (Veh Det #10)
1633703338,81,10,Detector Off  (Veh Det #10)
1633703338,81,11,Detector Off  (Veh Det #11)
1633703339,82,4,Detector On  (Veh Det #4)
1633703339,82,15,Detector On  (Veh Det #15)
1633703339,81,14,Detector Off  (Veh Det #14)
1633703340,3,2,Phase Min Complete  (Phase 2)
1633703340,81,15,Detector Off  (Veh Det #15)
1633703341,82,10,Detector On  (Veh Det #10)
1633703341,82,11,Detector On  (Veh Det #11)
1633703342,81,10,Detector Off  (Veh Det #10)
1633703342,81,11,Detector Off  (Veh Det #11)
1633703343,82,10,Detector On  (Veh Det #10)
1633703343,81,10,Detector Off  (Veh Det #10)
1633703343,82,9,Detector On  (Veh Det #9)
1633703344,81,9,Detector Off  (Veh Det #9)
1633703344,22,2,Ped Begin Clearance  (Ped 2)
1633703344,42,2,Phase Hold Released  (Phase 2)
1633703344,46,2,Phase Omit On  (Phase 2)
1633703345,81,2,Detector Off  (Veh Det #2)
1633703347,82,9,Detector On  (Veh Det #9)
1633703347,82,14,Detector On  (Veh Det #14)
1633703347,82,16,Detector On  (Veh Det #16)
1633703347,81,9,Detector Off  (Veh Det #9)
1633703347,82,2,Detector On  (Veh Det #2)
1633703347,81,16,Detector Off  (Veh Det #16)
1633703347,82,10,Detector On  (Veh Det #10)
1633703348,81,2,Detector Off  (Veh Det #2)
1633703348,82,1,Detector On  (Veh Det #1)
1633703348,2,1,Phase Check  (Phase 1)
1633703348,43,1,Phase Call Registered  (Phase 1)
1633703348,81,14,Detector Off  (Veh Det #14)
1633703348,82,2,Detector On  (Veh Det #2)
1633703349,81,10,Detector Off  (Veh Det #10)
1633703349,82,11,Detector On  (Veh Det #11)
1633703349,82,12,Detector On  (Veh Det #12)
1633703349,82,9,Detector On  (Veh Det #9)
1633703350,81,12,Detector Off  (Veh Det #12)
1633703350,81,11,Detector Off  (Veh Det #11)
1633703350,82,12,Detector On  (Veh Det #12)
1633703351,82,16,Detector On  (Veh Det #16)
1633703351,81,9,Detector Off  (Veh Det #9)
1633703351,81,12,Detector Off  (Veh Det #12)
1633703351,82,14,Detector On  (Veh Det #14)
1633703351,81,16,Detector Off  (Veh Det #16)
1633703352,82,9,Detector On  (Veh Det #9)
1633703352,82,11,Detector On  (Veh Det #11)
1633703352,81,9,Detector Off  (Veh Det #9)
1633703352,81,11,Detector Off  (Veh Det #11)
1633703355,81,2,Detector Off  (Veh Det #2)
1633703358,4,2,Phase Gap Out  (Phase 2)
1633703359,151,4,Coord Phase Yield Pt  (Phase 4)
1633703359,7,2,Phase Green Term  (Phase 2)
1633703359,8,2,Phase Begin Yellow Cl  (Phase 2)
1633703359,23,2,Ped Begin Don’t Walk  (Ped 2)
1633703359,47,2,Phase Omit Off  (Phase 2)
1633703359,47,4,Phase Omit Off  (Phase 4)
1633703359,49,4,Ped Omit Off  (Ped 4)
1633703359,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633703359,151,1,Coord Phase Yield Pt  (Phase 1)
1633703359,151,3,Coord Phase Yield Pt  (Phase 3)
1633703359,2,2,Phase Check  (Phase 2)
1633703359,47,1,Phase Omit Off  (Phase 1)
1633703359,49,1,Ped Omit Off  (Ped 1)
1633703360,81,1,Detector Off  (Veh Det #1)
1633703360,44,1,Phase Call Dropped  (Phase 1)
1633703362,81,4,Detector Off  (Veh Det #4)
1633703363,9,2,Phase End Yellow Cl  (Phase 2)
1633703363,10,2,Phase Begin Red Cl  (Phase 2)
1633703363,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703363,82,15,Detector On  (Veh Det #15)
1633703363,82,4,Detector On  (Veh Det #4)
1633703363,82,12,Detector On  (Veh Det #12)
1633703364,81,14,Detector Off  (Veh Det #14)
1633703364,12,2,Phase Inactive  (Phase 2)
1633703364,11,2,Phase End Red Cl  (Phase 2)
1633703364,0,4,Phase On  (Phase 4)
1633703364,1,4,Phase Begin Green  (Phase 4)
1633703364,21,4,Ped Begin Walk  (Ped 4)
1633703364,65,1,Overlap Off  (Overlap  (Overlap A)
