,Timestamp,ID,Label,Confidence,BBox_Position_X,BBox_Position_Y,BBox_Size_X,BBox_Size_Y,BBox_Size_Z,BBox_Yaw,Velocity_X,Velocity_Y,Tracking_Status
13428,1633705479964,352111,2,0.6019110679999999,13.10044479,12.09444809,0.6999999881,0.6999999881,1.688555241,0.556640625,0.025961548089999998,-6.6e-08,4
13430,1633705480084,352052,2,0.7374549508,22.83460999,1.529810071,0.6999999881,0.6999999881,2.002776623,5.633776188,0.019144024699999998,2.14e-08,3
13433,1633705480084,352129,2,0.6725240946,24.7576313,-2.454729795,0.6999999881,0.6999999881,2.143042803,1.8222613330000001,0.2764125764,2.074043989,3
13434,1633705480084,352131,2,0.5,-5.362789154,-12.26368141,1.79814887,0.28959888219999996,1.211788177,1.047197819,0.2004855275,1.0069111590000002,3
13435,1633705480084,352111,2,0.6019110679999999,13.10138035,12.09444809,0.6999999881,0.6999999881,1.688555241,0.556640625,0.02596160769,-8.14e-08,4
13437,1633705480185,352052,2,0.7374549508,22.85978699,1.540356874,0.6999999881,0.6999999881,1.99622345,5.586412907000001,0.01656352729,6.18e-08,3
13440,1633705480185,352129,2,0.6725240946,24.747455600000002,-2.2743248940000003,0.6999999881,0.6999999881,2.1275906559999997,1.010737896,0.235588491,2.039380312,3
13442,1633705480185,352111,2,0.6019110679999999,13.08198929,12.10671806,0.6999999881,0.6999999881,1.69397974,0.17529296879999998,0.01606681943,-1.73e-08,3
13444,1633705480316,352052,2,0.7374549508,22.85583305,1.542235494,0.6999999881,0.6999999881,1.986393452,5.590319157000001,0.009364257567,1.6100000000000002e-08,3
13447,1633705480316,352129,2,0.6725240946,24.84131813,-1.951631069,0.6999999881,0.6999999881,2.164451361,0.9111332893,0.31191715600000003,1.9835515019999999,3
13449,1633705480316,352111,2,0.6019110679999999,12.97606182,12.10520554,0.6999999881,0.6999999881,1.69225359,0.2546386719,0.058929551389999994,2.1300000000000001e-07,3
13451,1633705480417,352052,2,0.7374549508,22.84841537,1.545102835,0.6999999881,0.6999999881,1.979840755,5.64402914,0.0070231668649999995,8.46e-09,3
13454,1633705480417,352129,2,0.6725240946,24.7788887,-1.744520545,0.6999999881,0.6999999881,2.131016254,0.9252934456,0.20586471260000003,2.007115841,3
13456,1633705480417,352111,2,0.6019110679999999,12.87789059,12.17699242,0.6999999881,0.6999999881,1.606852055,1.86010313,-0.026417901740000003,0.1026218608,3
13458,1633705480517,352052,2,0.7374549508,22.85523033,1.54619813,0.6999999881,0.6999999881,1.992946625,5.639635563,0.005322058685,3.5399999999999998e-09,3
13461,1633705480517,352129,2,0.6725240946,24.84248734,-1.5592968459999998,0.6999999881,0.6999999881,2.0944838519999998,0.9472661018,0.2376716882,2.023567915,3
13463,1633705480517,352111,2,0.6019110679999999,12.82653809,12.25387001,0.6999999881,0.6999999881,1.6941943169999998,1.9921832080000001,-0.1031886935,0.09823299944,3
13465,1633705480636,352052,2,0.7374549508,22.86772728,1.536959648,0.6999999881,0.6999999881,1.986393452,5.574694157000001,0.009289981797,-5.31e-09,3
13468,1633705480636,352129,2,0.6725240946,24.847332,-1.3297448159999998,0.6999999881,0.6999999881,1.97882843,0.8691411018,0.20840886239999998,2.072335005,3
13470,1633705480636,352111,2,0.6019110679999999,12.79615402,12.25312328,0.6999999881,0.6999999881,1.6941943169999998,1.9453082080000001,-0.1371260583,0.06653063744,3
13472,1633705480749,352052,2,0.7374549508,22.87265015,1.543087721,0.6999999881,0.6999999881,1.9994997980000002,5.625963688,0.01546718832,1.06e-08,3
13475,1633705480749,352129,2,0.7047776579999999,24.88777542,-1.150186777,0.6999999881,0.6999999881,2.122606277,1.294922352,0.2344203889,2.045068502,3
13477,1633705480749,352111,2,0.6019110679999999,12.74503231,12.27200508,0.6999999881,0.6999999881,1.608871937,3.322866917,-0.1687342972,0.061106525360000004,3
13479,1633705480876,352052,2,0.7374549508,22.85480881,1.516458035,0.6999999881,0.6999999881,1.9896702769999999,5.559556484,0.010238925,-5.92e-08,3
13482,1633705480876,352129,2,0.7047776579999999,24.92213821,-0.9662660359999999,0.6999999881,0.6999999881,2.119089603,1.267085552,0.211630851,2.025093079,3
13484,1633705480876,352111,2,0.6019110679999999,12.68654346,12.25958633,0.6999999881,0.6999999881,1.697154522,3.655264378,-0.19571737949999998,0.04800470918000001,3
13486,1633705480975,352052,2,0.7374549508,22.819559100000003,1.525600076,0.6999999881,0.6999999881,1.9896702769999999,5.661119938,0.018390582869999998,-1.08e-08,3
13489,1633705480975,352129,2,0.7047776579999999,24.93511581,-0.7361927629,0.6999999881,0.6999999881,2.100538254,0.7221679688,0.1748098582,2.062422752,3
13491,1633705480975,352111,2,0.6019110679999999,12.66384602,12.23533344,0.6999999881,0.6999999881,1.68235445,3.6420807839999996,-0.21211133899999998,0.036269906910000003,3
13493,1633705481108,352052,2,0.7374549508,22.82509422,1.538748741,0.6999999881,0.6999999881,1.992946625,5.645006657000001,0.017195181919999997,5.6399999999999995e-08,3
13496,1633705481108,352129,2,0.7047776579999999,24.93933296,-0.5372843742,0.6999999881,0.6999999881,1.9839949609999998,0.9853520393,0.1600949317,2.06170392,3
13498,1633705481108,352111,2,0.6019110679999999,12.64584064,12.245327,0.6999999881,0.6999999881,1.6949343680000002,3.6664948460000004,-0.2212436199,0.04483016953,3
13500,1633705481216,352052,2,0.7374549508,22.83662033,1.5341143609999999,0.6999999881,0.6999999881,1.992946625,5.657213688,0.010631894690000001,-1.71e-10,3
13503,1633705481216,352129,2,0.7047776579999999,24.94104767,-0.32459372280000004,0.6999999881,0.6999999881,2.060816765,1.0224614140000001,0.1588097811,2.043988705,3
13505,1633705481216,352111,2,0.6019110679999999,12.66884899,12.23949528,0.6999999881,0.6999999881,1.690494537,3.69139719,-0.20198902489999998,0.04326925799,3
13507,1633705481314,352052,2,0.7490985393999999,22.82569313,1.545013309,0.6999999881,0.6999999881,1.99622345,5.639147282000001,0.005288433284,5.8e-09,3
13510,1633705481314,352129,2,0.7047776579999999,24.89801025,0.0072318948809999995,0.6999999881,0.6999999881,2.0200729369999997,0.9233403206,0.09053234011,1.968961,3
13512,1633705481314,352111,2,0.6326622963,12.69775009,12.22733212,0.6999999881,0.6999999881,1.68235445,3.6782135960000004,-0.1888081729,0.040035109969999996,3
13514,1633705481417,352052,2,0.7490985393999999,22.83702278,1.53650713,0.6999999881,0.6999999881,2.006052971,5.682604313,0.007129292935,-2.39e-09,3
13517,1633705481417,352129,2,0.7047776579999999,24.8658123,0.2401763201,0.6999999881,0.6999999881,1.984428883,0.9995121956,0.07063028216,1.9967079159999999,3
13519,1633705481417,352111,2,0.6326622963,12.6683836,12.23263645,0.6999999881,0.6999999881,1.687287807,3.620352268,-0.2038802356,0.04675178602,3
13521,1633705481521,352052,2,0.7490985393999999,22.82206726,1.542914867,0.6999999881,0.6999999881,2.002776623,5.660143375,0.009070453233999999,5.8099999999999996e-09,3
13524,1633705481521,352129,2,0.7047776579999999,24.88260651,0.40528169270000003,0.6999999881,0.6999999881,1.966769695,0.9418950081,0.07767757772999999,1.990035295,3
13526,1633705481521,352111,2,0.6326622963,12.65747166,12.23466969,0.6999999881,0.6999999881,1.689014435,3.458242893,-0.2058977187,0.048448234800000003,3
13528,1633705481650,352052,2,0.7490985393999999,22.83555412,1.545362353,0.6999999881,0.6999999881,1.9994997980000002,5.662095547000001,0.007579301484,5e-09,3
13531,1633705481650,352129,2,0.7047776579999999,24.89868927,0.49341106409999996,0.6999999881,0.6999999881,2.050190926,1.064453602,0.08481191844000001,1.9188562630000001,3
13533,1633705481650,352111,2,0.6326622963,12.65335464,12.24521065,0.6999999881,0.6999999881,1.689261436,3.1809906960000003,-0.2056511045,0.05706590414,3
13535,1633705481773,352052,2,0.7490985393999999,22.82194138,1.5366404059999998,0.6999999881,0.6999999881,1.9994997980000002,5.683092594,0.01839157566,-1.55e-08,3
13538,1633705481773,352129,2,0.7074068785,24.91487885,0.7067627906999999,0.6999999881,0.6999999881,2.020196438,0.9125981331,0.09636414796000001,1.9364598990000002,3
13540,1633705481773,352111,2,0.6326622963,12.64111519,12.25924015,0.6999999881,0.6999999881,1.68235445,2.1245074269999997,-0.2221293747,0.0679024756,3
13542,1633705481874,352052,2,0.7490985393999999,22.84525681,1.5333089830000002,0.6999999881,0.6999999881,1.9994997980000002,5.696763515,0.01562680304,-1.88e-08,3
13545,1633705481874,352129,2,0.7085336447,24.83228874,0.9009785056,0.6999999881,0.6999999881,1.9085650440000002,0.9980473518,-0.006413158029,1.944782138,3
13547,1633705481874,352111,2,0.6326622963,12.65705013,12.26437759,0.6999999881,0.6999999881,1.68235445,3.5248932839999996,-0.211069867,0.07161376625,3
13549,1633705481996,352052,2,0.7490985393999999,22.835056299999998,1.532036424,0.6999999881,0.6999999881,1.9896702769999999,5.697741032000001,0.01823920012,-1.47e-08,3
13552,1633705481996,352129,2,0.7130408883,24.829605100000002,1.072812557,0.6999999881,0.6999999881,1.8841176030000002,0.9453129768,-0.01649922132,1.925879598,3
13554,1633705481996,352111,2,0.6326622963,12.6626215,12.23732281,0.6999999881,0.6999999881,1.6803812980000001,3.57420969,-0.2134863287,0.05999843031,3
13556,1633705482117,352052,2,0.770883441,22.83891678,1.541021585,0.6999999881,0.6999999881,1.9994997980000002,5.702135563,0.00940607395,1.29e-08,3
13559,1633705482117,352129,2,0.7581130266,24.74751663,1.471138239,0.6999999881,0.6999999881,1.951937675,1.083984852,-0.1270547956,1.928192616,3
13561,1633705482117,352111,2,0.6326622963,12.67946053,12.25947475,0.6999999881,0.6999999881,1.68556118,2.146968365,-0.20266947149999998,0.07261162996000001,3
13563,1633705482223,352052,2,0.770883441,22.83256721,1.534982443,0.6999999881,0.6999999881,1.9896702769999999,5.687487125,0.0129500106,-5.2600000000000004e-09,3
13566,1633705482223,352129,2,0.7581130266,24.74699593,1.64740777,0.6999999881,0.6999999881,1.7139506340000001,1.064453602,-0.1330082417,1.914226294,3
13568,1633705482223,352111,2,0.6326622963,12.67161751,12.24502659,0.6999999881,0.6999999881,1.684327602,2.130855083,-0.1989857256,0.06143065542,3
13570,1633705482354,352052,2,0.770883441,22.82048607,1.5326757430000002,0.6999999881,0.6999999881,1.99622345,5.712389469,0.01549680531,-1.02e-08,3
13573,1633705482354,352129,2,0.7581130266,24.74671173,1.8391115669999998,0.6999999881,0.6999999881,1.9144063000000002,1.0517582890000001,-0.1405536234,1.9046680930000002,3
13575,1633705482354,352111,2,0.6326622963,12.67936707,12.23933983,0.6999999881,0.6999999881,1.683341503,2.064448833,-0.1712975949,0.062174040820000005,3
13577,1633705482470,352052,2,0.770883441,22.81590652,1.5317946669999998,0.6999999881,0.6999999881,2.002776623,5.704088688,0.01754024811,-8.68e-09,3
13580,1633705482470,352129,2,0.7581130266,24.66802216,2.049504757,0.6999999881,0.6999999881,1.895008087,1.101562977,-0.2073563188,1.903643608,3
13582,1633705482470,352111,2,0.6326622963,12.70513344,12.26088142,0.6999999881,0.6999999881,1.68235445,0.5200195313,0.06969692558,0.10374496130000001,3
13584,1633705482589,352052,2,0.770883441,22.81422234,1.53145802,0.6999999881,0.6999999881,1.9994997980000002,5.697741032000001,0.02052298374,-6.17e-09,3
13587,1633705482589,352129,2,0.7581130266,24.6084919,2.2038807869999997,0.6999999881,0.6999999881,1.9883313180000002,1.109375477,-0.2535738647,1.864007115,3
13589,1633705482589,352111,2,0.6326622963,12.74371719,12.28274155,0.6999999881,0.6999999881,1.68235445,0.4470214844,0.06896772236000001,0.020928820600000002,3
13591,1633705482702,352052,2,0.770883441,22.83253098,1.531329393,0.6999999881,0.6999999881,1.9994997980000002,5.662095547000001,0.014169692990000001,-2.38e-09,3
13594,1633705482702,352129,2,0.7581130266,24.46815109,2.359113216,0.6999999881,0.6999999881,1.961632729,1.0107426640000001,-0.35796931390000003,1.839727879,3
13596,1633705482702,352111,2,0.6326622963,12.7670002,12.28165054,0.6999999881,0.6999999881,1.6793947219999998,0.1960449219,0.043939150870000006,0.0018345384160000002,3
13598,1633705482811,352052,2,0.770883441,22.79713249,1.5238841769999998,0.6999999881,0.6999999881,1.9994997980000002,5.689439297000001,0.031151825560000002,9.17e-08,3
13601,1633705482811,352129,2,0.7581130266,24.47392464,2.779325485,0.6999999881,0.6999999881,2.0157203669999997,2.3134722709999997,-0.3041027784,1.8677077290000001,3
13603,1633705482811,352111,2,0.6326622963,12.87090397,12.19986629,0.6999999881,0.6999999881,1.681404591,5.124498367,0.08257099986000001,-0.03244893253,3
13605,1633705482911,352052,2,0.770883441,22.81649971,1.5380932090000001,0.6999999881,0.6999999881,2.002776623,5.674303532000001,0.024600269269999996,1.92e-07,3
13608,1633705482911,352129,2,0.7581130266,24.39772797,2.865698338,0.6999999881,0.6999999881,2.027258396,2.529292583,-0.3619349897,1.799825311,3
13610,1633705482911,352111,2,0.6326622963,12.88487244,12.17212677,0.6999999881,0.6999999881,1.68239069,5.052232742,0.0894478336,-0.04872427881,3
13612,1633705483037,352052,2,0.770883441,22.83369255,1.514550209,0.6999999881,0.6999999881,1.9994997980000002,5.657701969,0.02338993922,-1.47e-07,3
13615,1633705483037,352129,2,0.7581130266,24.3382988,3.028306007,0.6999999881,0.6999999881,1.9891467090000001,2.4643511769999997,-0.4097125828,1.8279497619999998,3
13617,1633705483037,352111,2,0.6326622963,12.89057159,12.16127872,0.6999999881,0.6999999881,1.678445339,5.254869461,0.1069781184,-0.05338693783,3
13619,1633705483141,352052,2,0.770883441,22.82050514,1.524871349,0.6999999881,0.6999999881,1.9994997980000002,5.656237125,0.012672394509999999,1.8999999999999998e-08,3
13622,1633705483141,352129,2,0.7581130266,24.30512428,3.246817589,0.6999999881,0.6999999881,1.982628345,2.5444293019999997,-0.4415706992,1.861457348,3
13624,1633705483141,352111,2,0.6326622963,12.89497757,12.15861225,0.6999999881,0.6999999881,1.678445339,5.254869461,0.09652415662999998,-0.0705518201,4
13626,1633705483276,352052,2,0.770883441,22.82520485,1.528813601,0.6999999881,0.6999999881,2.006052971,5.613756657000001,0.007692331448,1.16e-08,3
13630,1633705483276,352111,2,0.6326622963,12.91543388,12.21328926,0.6999999881,0.6999999881,1.680911541,0.5126953125,0.1171612591,-0.0233277902,3
13631,1633705483276,352129,2,0.7581130266,24.28572655,3.325933933,0.6999999881,0.6999999881,1.982628345,1.819181919,-0.4703194797,1.8544023040000002,4
13633,1633705483383,352052,2,0.770883441,22.82709503,1.5303194519999999,0.6999999881,0.6999999881,2.002776623,5.612780094,0.006687567569,5.63e-09,3
13637,1633705483383,352111,2,0.6326622963,12.89083004,12.23666859,0.6999999881,0.6999999881,1.683870316,0.4152832031,0.09880302846000001,-0.0102298297,3
13638,1633705483383,352129,2,0.7581130266,24.1870594,3.595029116,0.6999999881,0.6999999881,2.058776855,2.035151958,-0.4902502894,1.868502855,3
13640,1633705483484,352052,2,0.770883441,22.818340300000003,1.5308946369999998,0.6999999881,0.6999999881,1.99622345,5.678209782000001,0.009833491407,4.5700000000000006e-09,3
13644,1633705483484,352111,2,0.6326622963,12.88280964,12.22542572,0.6999999881,0.6999999881,1.680911541,0.4306640625,0.10058712210000001,-0.01161735225,3
13645,1633705483484,352129,2,0.7581130266,24.10015297,3.7213962080000003,0.6999999881,0.6999999881,2.044332504,2.45360899,-0.5282303095,1.807204485,3
13647,1633705483589,352052,2,0.770883441,22.83426857,1.540771127,0.6999999881,0.6999999881,1.9994997980000002,5.611803532000001,0.01122918818,1.93e-08,3
13651,1633705483589,352111,2,0.6326622963,12.89962196,12.25996208,0.6999999881,0.6999999881,1.683870316,0.5185546875,0.11683591460000001,0.0060171685179999995,3
13652,1633705483589,352129,2,0.7581130266,24.04948807,3.8241794110000003,0.6999999881,0.6999999881,2.049777508,1.286372662,-0.529830873,1.752397895,3
13654,1633705483706,352052,2,0.770883441,22.80647659,1.5326390269999999,0.6999999881,0.6999999881,1.9994997980000002,5.680162907000001,0.01600613818,-7.82e-09,3
13658,1633705483706,352111,2,0.6326622963,12.87844563,12.23220539,0.6999999881,0.6999999881,1.680911541,0.04513549805,0.10661321130000001,-0.002139873104,3
13659,1633705483706,352129,2,0.7581130266,24.00851059,3.953068972,0.6999999881,0.6999999881,2.049777508,1.89593935,-0.584820807,1.734821081,4
13661,1633705483834,352052,2,0.770883441,22.81051254,1.531780601,0.6999999881,0.6999999881,1.992946625,5.615709782000001,0.01635123603,-6.0199999999999995e-09,3
13665,1633705483834,352111,2,0.6326622963,12.88826942,12.27233028,0.6999999881,0.6999999881,1.683870316,0.4892578125,0.1130195186,0.006859924179,3
13666,1633705483834,352129,2,0.7581130266,23.98399734,4.023712158,0.6999999881,0.6999999881,2.049777508,1.913975239,-0.6160128713,1.723991871,4
13668,1633705483942,352052,2,0.770883441,22.82170105,1.5121390819999998,0.6999999881,0.6999999881,1.9994997980000002,5.645494938,0.01768644713,-8.68e-08,3
13672,1633705483942,352111,2,0.6326622963,12.92148018,12.17116451,0.6999999881,0.6999999881,1.6749930380000002,0.3488769531,0.13126699630000002,-0.043869506569999994,3
13673,1633705483942,352129,2,0.7581130266,23.73426437,4.3777794839999995,0.6999999881,0.6999999881,2.009990215,2.581533909,-0.6608889103,1.629072666,3
13675,1633705484038,352052,2,0.770883441,22.81614304,1.533607006,0.6999999881,0.6999999881,1.9994997980000002,5.668932438,0.013805119319999998,6.08e-08,3
13679,1633705484038,352111,2,0.6326622963,12.93390656,12.13192177,0.6999999881,0.6999999881,1.68682909,0.2565917969,0.1302994043,-0.063593328,3
13680,1633705484038,352129,2,0.7581130266,23.59261513,4.531511307,0.6999999881,0.6999999881,2.004470825,1.4293169980000002,-0.7136280537,1.59414649,3
13682,1633705484141,352052,2,0.770883441,22.81411552,1.532150269,0.6999999881,0.6999999881,1.99622345,5.652330875,0.01384275779,1.95e-08,3
13686,1633705484141,352111,2,0.6326622963,12.92852116,12.10712624,0.6999999881,0.6999999881,1.596527576,0.10150146480000001,0.12233470380000001,-0.07954298705,3
13687,1633705484141,352129,2,0.7581130266,23.50480461,4.672876835,0.6999999881,0.6999999881,1.9877276419999999,1.9453082080000001,-0.6948322654000001,1.576432705,3
13689,1633705484275,352052,2,0.770883441,22.81331062,1.541250706,0.6999999881,0.6999999881,1.9994997980000002,5.700670719,0.01319535356,3.42e-08,3
13693,1633705484275,352111,2,0.6326622963,12.9262104,12.097682,0.6999999881,0.6999999881,1.683870316,0.08453369141000001,0.11563107369999999,-0.08254267275,3
13694,1633705484275,352129,2,0.7581130266,23.39280319,4.843043327,0.6999999881,0.6999999881,1.987539291,1.388911724,-0.7658886909,1.555207014,3
13696,1633705484392,352052,2,0.770883441,22.84207153,1.544726729,0.6999999881,0.6999999881,1.992946625,5.57225275,0.014902036640000001,2.73e-08,3
13700,1633705484392,352111,2,0.6326622963,12.93522739,12.09399223,0.6999999881,0.6999999881,1.68682909,0.1669921875,0.1209723949,-0.07936425507,3
13701,1633705484392,352129,2,0.7581130266,23.19250488,5.016558647,0.6999999881,0.6999999881,1.9759392740000001,2.679190159,-0.8919655084999999,1.571882725,3
13703,1633705484488,352052,2,0.770883441,22.85314178,1.536397576,0.6999999881,0.6999999881,1.99622345,5.589342594,0.01761002839,-2.11e-08,3
13707,1633705484488,352111,2,0.6326622963,12.91904831,12.08302879,0.6999999881,0.6999999881,1.689788342,6.100934505,0.11043331029999999,-0.08056362718,3
13708,1633705484488,352129,2,0.7581130266,23.15205383,5.085884571,0.6999999881,0.6999999881,1.9759392740000001,2.111805439,-0.9307737947,1.549218535,4
13710,1633705484592,352052,2,0.770883441,22.83761406,1.533216238,0.6999999881,0.6999999881,1.99622345,5.627428532000001,0.009651758708,-1.26e-08,3
13714,1633705484592,352111,2,0.6326622963,12.92254543,12.07862759,0.6999999881,0.6999999881,1.683870316,6.124127865,0.1038659289,-0.08752564341,3
13715,1633705484592,352129,2,0.7581130266,23.12233734,5.13406086,0.6999999881,0.6999999881,1.9759392740000001,2.13611269,-0.9681532979,1.526138306,4
13717,1633705484694,352052,2,0.770883441,22.83584595,1.5315369369999998,0.6999999881,0.6999999881,2.002776623,5.604967594,0.01116606314,-3.16e-09,3
13721,1633705484694,352111,2,0.6326622963,12.93085194,12.08979034,0.6999999881,0.6999999881,1.68682909,6.005353451,0.06985432655,-0.0935209617,3
13722,1633705484694,352129,2,0.7581130266,23.02884102,5.272993565,0.6999999881,0.6999999881,1.9759392740000001,2.185226917,-1.041909814,1.476767898,4
13724,1633705484807,352052,2,0.770883441,22.83121109,1.5313595530000002,0.6999999881,0.6999999881,1.9994997980000002,5.613268375,0.0100990301,-1.0800000000000002e-09,3
13728,1633705484807,352111,2,0.6326622963,12.91734314,12.09186363,0.6999999881,0.6999999881,1.5945129390000001,5.967755795,0.09794681519,-0.03557496145,3
13729,1633705484807,352129,2,0.7581130266,22.94703484,5.385964394,0.6999999881,0.6999999881,1.9759392740000001,2.209575176,-1.077554226,1.450964093,4
13731,1633705484917,352052,2,0.770883441,22.81964302,1.540948629,0.6999999881,0.6999999881,1.9994997980000002,5.53856039,0.006290967576,1.04e-08,3
13735,1633705484917,352111,2,0.6326622963,12.92025757,12.1032505,0.6999999881,0.6999999881,1.683870316,6.1947455410000005,0.061710942539999994,-0.007834712975,3
13736,1633705484917,352129,2,0.7581130266,22.83937073,5.527085304,0.6999999881,0.6999999881,1.9759392740000001,2.235414982,-1.114683032,1.4226390119999999,4
13739,1633705485020,352052,2,0.770883441,22.83476257,1.5349545480000002,0.6999999881,0.6999999881,1.99622345,5.539048672000001,0.009044198319,1.96e-10,3
13743,1633705485020,352111,2,0.6326622963,12.93154907,12.0877409,0.6999999881,0.6999999881,1.695705891,5.909162045,0.05371935666,-0.00229222537,3
13744,1633705485020,352129,2,0.7581130266,22.73741341,5.654214382,0.6999999881,0.6999999881,1.9759392740000001,2.258331776,-1.146990418,1.3967221980000002,4
13747,1633705485133,352052,2,0.770883441,22.82101631,1.532665014,0.6999999881,0.6999999881,1.9896702769999999,5.629381657000001,0.006011016667,-1.6899999999999997e-09,3
13751,1633705485133,352111,2,0.6326622963,12.93628788,12.06245804,0.6999999881,0.6999999881,1.689788342,5.933331966,0.05762499571,-0.0006327964947999999,3
13752,1633705485133,352129,2,0.7581130266,22.638731,5.7715630529999995,0.6999999881,0.6999999881,1.9759392740000001,2.282482624,-1.180384398,1.368617058,4
13754,1633705485235,352052,2,0.770883441,22.81598473,1.5414472819999998,0.6999999881,0.6999999881,1.9896702769999999,5.608385563,0.008843705058000001,7.36e-09,3
13758,1633705485235,352111,2,0.6428034902,12.93896675,12.04315376,0.6999999881,0.6999999881,1.683870316,5.8617987629999995,0.07842406631,6.440000000000001e-05,3
13759,1633705485235,352129,2,0.7581130266,22.55868721,5.862188338999999,0.6999999881,0.6999999881,1.9759392740000001,2.307466984,-1.214206457,1.338701844,4
13761,1633705485339,352052,2,0.770883441,22.833316800000002,1.535145044,0.6999999881,0.6999999881,1.99622345,5.632311344,0.009284517728,-4.91e-09,3
13765,1633705485339,352111,2,0.6428034902,12.9494381,12.05511093,0.6999999881,0.6999999881,1.683870316,5.92674017,0.08722706883999999,0.00042161103920000003,3
13768,1633705485442,352052,2,0.770883441,22.830020899999997,1.532737732,0.6999999881,0.6999999881,1.99622345,5.595201969,0.0038259755820000004,-2.0100000000000003e-09,3
13772,1633705485442,352111,2,0.6668419838,12.93309402,12.08864307,0.6999999881,0.6999999881,1.68904829,5.885724545,0.07110725342999999,0.00040852290110000004,3
13775,1633705485568,352052,2,0.770883441,22.81944275,1.541475177,0.6999999881,0.6999999881,1.99622345,5.562974453,0.007933247834,3.85e-09,3
13779,1633705485568,352111,2,0.6668419838,12.93742943,12.0918045,0.6999999881,0.6999999881,1.689788342,5.893292904,0.07983770221,0.00047649981569999997,3
13782,1633705485675,352052,2,0.770883441,22.81518173,1.535155654,0.6999999881,0.6999999881,1.99622345,5.548326015,0.005706740542999999,-3.08e-09,3
13786,1633705485675,352111,2,0.6668419838,12.92909718,12.09300804,0.6999999881,0.6999999881,1.68682909,5.86814642,0.07970966399,0.0004378653248,3
13789,1633705485784,352052,2,0.770883441,22.81367302,1.542398691,0.6999999881,0.6999999881,2.006052971,5.5995965,0.006869363133000001,3.5200000000000003e-09,3
13793,1633705485784,352111,2,0.6668419838,12.94528389,12.09346771,0.6999999881,0.6999999881,1.689788342,5.7973456379999995,0.0796149224,0.0004087254638,3
13797,1633705485891,352052,2,0.770883441,22.81295204,1.535508394,0.6999999881,0.6999999881,1.9994997980000002,5.604967594,0.004413352348,-2.2899999999999997e-09,3
13801,1633705485891,352111,2,0.6668419838,12.94868946,12.09349823,0.6999999881,0.6999999881,1.689788342,5.7973456379999995,0.07960899919,0.001060092589,4
13802,1633705485891,352139,2,0.5551006794,21.234375,6.718750954,0.6999999881,0.6999999881,1.949313641,5.822980404,0.0,0.0,2
13805,1633705485984,352052,2,0.770883441,22.83256721,1.5425333980000002,0.6999999881,0.6999999881,1.9994997980000002,5.622545719,0.015228085219999998,5.649999999999999e-09,3
13809,1633705485984,352111,2,0.6668419838,12.95132256,12.09354401,0.6999999881,0.6999999881,1.689788342,5.7973456379999995,0.07959675044,0.001754340949,4
13810,1633705485984,352139,2,0.5551006794,21.234375,6.718751431,0.6999999881,0.6999999881,1.949313641,5.822980404,0.0,0.0,2
13812,1633705486090,352052,2,0.770883441,22.83012199,1.54521668,0.6999999881,0.6999999881,1.9896702769999999,5.661608219,0.01603797823,1.29e-08,3
13817,1633705486090,352111,2,0.6668419838,12.95441628,12.09362698,0.6999999881,0.6999999881,1.689788342,5.7973456379999995,0.07957857847,0.002445739927,4
13819,1633705486194,352052,2,0.770883441,22.81909752,1.536584854,0.6999999881,0.6999999881,1.99622345,5.6152215,0.0069759003819999995,-1.16e-08,3
13823,1633705486194,352139,2,0.5551006794,20.91935539,7.081299782,0.6999999881,0.6999999881,1.8253564830000002,1.8995442390000001,-0.4981594086,1.460335135,2
13824,1633705486194,352111,2,0.6668419838,12.95839787,12.09376526,0.6999999881,0.6999999881,1.689788342,5.7973456379999995,0.07955794781,0.0030428643800000004,4
13827,1633705486293,352052,2,0.770883441,22.8347435,1.533287764,0.6999999881,0.6999999881,1.99622345,0.7304682732,0.013224419209999998,-1.44e-08,3
13831,1633705486293,352139,2,0.5551006794,20.90117645,7.131469727000001,0.6999999881,0.6999999881,1.8253564830000002,1.937984943,-0.5539140700999999,1.4401116369999998,2
13832,1633705486293,352111,2,0.6668419838,12.96477222,12.09403706,0.6999999881,0.6999999881,1.689788342,5.7973456379999995,0.0795282945,0.003736856161,4
13835,1633705486397,352052,2,0.770883441,22.84250641,1.5315473080000002,0.6999999881,0.6999999881,1.99622345,5.64256525,0.007018620148,-2.6300000000000002e-09,3
13839,1633705486397,352111,2,0.6668419838,13.01068592,12.0386076,0.6999999881,0.6999999881,1.68682909,0.09252929687999999,0.05930004641,0.0002384235995,3
13843,1633705486504,352052,2,0.770883441,22.81471062,1.531363606,0.6999999881,0.6999999881,2.002776623,5.638170719,0.01403553411,-2.93e-09,3
13848,1633705486504,352111,2,0.6668419838,13.01290131,12.03862095,0.6999999881,0.6999999881,1.68682909,0.09252929687999999,0.05929866806,0.0004684948362,4
13851,1633705486634,352052,2,0.770883441,22.84276009,1.5312933919999998,0.6999999881,0.6999999881,1.9896702769999999,5.581041813,0.018133383240000002,-2.3399999999999998e-09,3
13855,1633705486634,352111,2,0.6368420124,13.00392818,12.01428032,0.11760807039999999,0.35995006560000004,1.4886703490000002,0.17453289030000002,0.051456235350000004,0.00013485467930000002,3
13856,1633705486634,352139,2,0.5551006794,20.1378727,7.606239319,0.6999999881,0.6999999881,1.8104009630000002,2.532815456,-1.4285510780000001,0.9958434104999999,2
