,Timestamp,ID,Label,Confidence,BBox_Position_X,BBox_Position_Y,BBox_Size_X,BBox_Size_Y,BBox_Size_Z,BBox_Yaw,Velocity_X,Velocity_Y,Tracking_Status
17162,1633709133979,371642,2,0.5954777598,19.97624016,7.489694595,0.6999999881,0.6999999881,1.751009464,2.6137738230000003,-0.9903814793000001,0.5773825645,4
17164,1633709134084,371554,2,0.6534646749,7.8750300410000005,-1.416669011,0.6505438685,0.492855072,1.717206478,2.967059612,-0.8950607776999999,-0.058675687760000005,3
17167,1633709134084,371559,2,0.5,-9.573078156000001,-4.409040451,0.3036518097,1.013201714,1.111245155,5.759586811,0.054857533429999994,-0.0006768733147,3
17168,1633709134084,371714,2,0.7566106319,7.811061859,-0.9429855347,0.6999999881,0.6999999881,1.683416367,4.353506565,-0.7909256816,-0.411663264,3
17171,1633709134084,371642,2,0.5954777598,19.90463066,7.531280993999999,0.6999999881,0.6999999881,1.751009464,2.617188931,-0.9923473001,0.5739975572,4
17177,1633709134189,371559,2,0.5,-9.531913757,-4.432132721,0.44211769100000003,1.287530899,1.093548775,5.585053921,0.07719390839,0.0001142562323,3
17178,1633709134189,371714,2,0.7566106319,7.634275913,-0.9279228449,0.8875626326,1.024689555,1.724872112,3.6704010960000004,-0.9668863416,-0.2471615672,3
17181,1633709134189,371642,2,0.5654777884000001,19.64507294,7.767577171,0.4659347534,0.3104228973,1.72062254,2.967059612,-0.9531171321999999,0.6228724718,3
17182,1633709134189,371721,2,0.5060847402,13.42187691,12.57812595,0.6999999881,0.6999999881,1.727984428,0.3901367188,0.0,0.0,2
17188,1633709134291,371559,2,0.5,-9.452342032999999,-4.438092709,0.5822005272,1.087779284,1.0570316309999999,5.934119701,0.05643704534,0.00036062506839999996,3
17189,1633709134291,371714,2,0.7566106319,7.587201595,-1.031823993,0.9708308578,0.8921059370000001,1.703787327,4.219225407,-0.921723485,-0.30559533829999996,3
17194,1633709134291,371642,2,0.5654777884000001,19.60627556,7.7929568289999995,0.4659347534,0.3104228973,1.72062254,2.561758518,-0.9524968863,0.6238207817,4
17198,1633709134425,371559,2,0.5,-9.45289135,-4.344302177,1.160800934,0.4015991688,1.120941162,0.6981320381,0.07736594975,0.0006015769322000001,3
17199,1633709134425,371714,2,0.7566106319,7.537115097,-0.9757227898,0.7090725899,1.075788856,1.736093044,3.117727757,-0.8769591451000001,-0.1882555187,3
17204,1633709134425,371642,2,0.5654777884000001,19.41349792,7.976169109,0.6999999881,0.6999999881,1.724261761,2.935415745,-0.9632795453,0.6506942511,3
17209,1633709134523,371559,2,0.5,-9.493163109,-4.43403101,0.45012331009999995,1.312604904,1.0570316309999999,5.759586811,0.05472266302,0.0003930299717,3
17210,1633709134523,371714,2,0.7566106319,7.459055901,-0.9359471201999999,0.7787724733,1.040028811,1.7343752380000002,3.125143528,-0.8673839569,-0.1228777915,3
17215,1633709134523,371642,2,0.5654777884000001,19.3760643,8.001511574,0.6999999881,0.6999999881,1.724261761,2.545384884,-0.9619006515,0.6527308225999999,4
17220,1633709134649,371559,2,0.5,-9.486638069,-4.449607372,0.5965623856000001,1.310484886,1.0640444759999999,5.585053921,0.05164569989,0.0003316409711,3
17221,1633709134649,371714,2,0.7566106319,7.231329917999999,-0.856484592,1.137061954,1.088962078,1.756028414,2.8608355519999997,-0.9101055264,-0.023114770649999998,3
17226,1633709134649,371642,2,0.5654777884000001,19.31003571,8.046545028999999,0.6999999881,0.6999999881,1.724261761,2.540896893,-0.9589616059999999,0.6570409536,4
17231,1633709134758,371559,2,0.5,-9.505466461000001,-4.444133759,0.5308699607999999,1.277855873,1.059615612,5.585053921,0.035230606789999994,0.0002120425488,3
17232,1633709134758,371714,2,0.7566106319,7.199315071,-0.8639011979000001,0.8485751152,1.270704031,1.728877068,3.8998932839999996,-0.8624610901,-0.026330176740000003,3
17234,1633709134758,371703,2,0.5,9.145234108,28.64845848,2.7783672810000004,1.3943145280000002,0.9562115669,5.06145525,0.1956773996,-0.2916790247,3
17236,1633709134758,371723,2,0.7134164572,1.0573976040000002,29.29597664,0.6999999881,0.6999999881,1.593367577,3.6508660319999997,-0.7444421053,-0.9557854533,3
17237,1633709134758,371642,2,0.5654777884000001,19.25439262,8.084765434,0.6999999881,0.6999999881,1.724261761,2.5385479930000003,-0.9574153423,0.6592920422999999,4
17238,1633709134758,371726,2,0.6675931811,0.2812500298,29.60937691,0.6999999881,0.6999999881,1.498344898,5.956529617,0.0,0.0,2
17243,1633709134858,371559,2,0.5,-9.535737037999999,-4.3967309000000006,0.25866651539999996,0.9607496262,1.1463828090000001,5.759586811,0.0487944223,0.000268277654,3
17244,1633709134858,371714,2,0.7566106319,7.047493458,-0.8640182018000001,1.325904131,0.9025741815999999,1.698329926,1.471679688,0.5473736525,0.7266730666,3
17246,1633709134858,371703,2,0.5,9.067900658,28.60109901,0.24466896059999999,0.35422325130000004,0.9487586021,5.06145525,0.001887268154,-0.25415155289999997,3
17247,1633709134858,371723,2,0.7134164572,1.059364557,29.15312958,0.6999999881,0.6999999881,1.579066515,3.718737125,-0.6392576694,-1.008263707,3
17248,1633709134858,371721,2,0.326084733,13.14526176,13.12962723,0.07813644408999999,0.3002038002,1.69443655,2.082428455,-0.44077005979999995,0.7849814296,2
17249,1633709134858,371642,2,0.5654777884000001,19.17771912,8.137693405,0.6999999881,0.6999999881,1.724261761,2.53621912,-0.9558773040999999,0.6615200043,4
17250,1633709134858,371726,2,0.6675931811,0.2812500298,29.60937881,0.6999999881,0.6999999881,1.498344898,5.956529617,0.0,0.0,2
17254,1633709134963,371559,2,0.5,-9.567401886,-4.416267872,0.2708587646,0.9311704636,1.101762772,5.759586811,0.036729175600000004,0.0001770446688,3
17255,1633709134963,371714,2,0.7566106319,7.030986786000001,-0.9936556816,0.6999999881,0.6999999881,1.708806276,4.8808417319999995,0.07812339067,-0.8928974867,3
17258,1633709134963,371723,2,0.7134164572,1.012674809,29.05126381,0.6999999881,0.6999999881,1.672026634,4.07225275,-0.6168659329,-1.00605011,3
17260,1633709134963,371642,2,0.5654777884000001,19.09024048,8.198385239,0.6999999881,0.6999999881,1.724261761,2.534001827,-0.9544086456,0.6636373997,4
17261,1633709134963,371726,2,0.6675931811,0.28125,29.60937881,0.6999999881,0.6999999881,1.498344898,5.956529617,0.0,0.0,2
17266,1633709135076,371559,2,0.5,-9.535625458,-4.379673481,0.3341755867,1.062707901,1.102128029,5.759586811,0.04046309367,0.0001749062067,3
17267,1633709135076,371714,2,0.7566106319,6.887201786,-1.0351172690000001,0.6999999881,0.6999999881,1.714590073,3.476309299,-0.7059862018,-0.5870893598,3
17270,1633709135076,371723,2,0.7134164572,0.8676691651,29.01345062,0.6999999881,0.6999999881,1.648616791,4.310537815,-0.7152554393,-0.9350607395,3
17272,1633709135076,371721,2,0.2960847318,13.15389729,13.11608791,0.3141469955,0.1126079559,1.7049994469999998,2.078018665,-0.3371554017,0.6067026853999999,2
17273,1633709135076,371642,2,0.5654777884000001,19.00123215,8.26043129,0.6999999881,0.6999999881,1.724261761,2.531815052,-0.9529554844,0.6657224298,4
17277,1633709135176,371559,2,0.5,-9.578448296,-4.447825909,0.2979464531,1.153136253,1.0444827079999999,5.759586811,0.057322986420000006,0.0002313097939,3
17278,1633709135176,371714,2,0.7566106319,6.816410065,-1.0781691070000001,0.6999999881,0.6999999881,1.6944859030000001,3.352163792,-0.8442733288,-0.3205336034,3
17281,1633709135176,371723,2,0.7134164572,0.810448885,28.84064293,0.6999999881,0.6999999881,1.53348732,4.204092503,-0.7006971836,-1.007195711,3
17283,1633709135176,371721,2,0.2960847318,13.14218903,13.13646698,0.3141469955,0.1126079559,1.7049994469999998,2.1075377459999998,-0.35491511229999995,0.5964874625,2
17284,1633709135176,371642,2,0.5654777884000001,18.91474915,8.321009636,0.6999999881,0.6999999881,1.724261761,2.5294137,-0.9513536095999999,0.6680092812,4
17288,1633709135278,371559,2,0.5,-9.607560158,-4.4898600580000005,0.32025814059999996,1.067865372,1.0811109540000001,5.759586811,0.07171058655,0.0002482304699,3
17289,1633709135278,371714,2,0.7566106319,6.73249197,-1.130653858,0.6999999881,0.6999999881,1.6792273519999998,3.022024632,-0.8751881719,-0.23170717059999998,3
17292,1633709135278,371723,2,0.7134164572,0.7915864587,28.70964432,0.6999999881,0.6999999881,1.520077705,4.223623753,-0.6540421247,-1.041815162,3
17294,1633709135278,371721,2,0.2960847318,13.12967396,13.15689278,0.3141469955,0.1126079559,1.7049994469999998,2.133770466,-0.37043848630000004,0.5869729519,2
17295,1633709135278,371642,2,0.5654777884000001,18.85594559,8.362380027999999,0.6999999881,0.6999999881,1.724261761,2.5272793769999997,-0.9499257206999999,0.6700382233,4
17299,1633709135384,371559,2,0.5,-9.573698044,-4.41776371,0.3236784935,1.038833618,1.0721645359999998,5.759586811,0.04397703335,0.0001453077566,3
17300,1633709135384,371714,2,0.7566106319,6.70094347,-1.159662127,0.6999999881,0.6999999881,1.668711662,4.025381565,-0.8531460762,-0.19599640370000002,3
17303,1633709135384,371723,2,0.7134164572,0.7238399386,28.46068764,0.6999999881,0.6999999881,1.576239586,4.249014378,-0.6565915346,-1.16473639,3
17306,1633709135384,371642,2,0.5654777884000001,18.81390572,8.392080307,0.6999999881,0.6999999881,1.724261761,2.524998188,-0.9483947754000001,0.6722034812000001,4
17311,1633709135503,371559,2,0.5,-9.62745285,-4.496597767,0.1642122269,0.8993735313,1.064783096,6.108652592,0.06054348499,0.0001777920406,3
17312,1633709135503,371714,2,0.7566106319,6.620379925,-1.160887241,0.6999999881,0.6999999881,1.6661148069999998,3.18736887,-0.8532791138,-0.1719895005,3
17315,1633709135503,371723,2,0.7134164572,0.7014251351,28.40924644,0.6999999881,0.6999999881,1.582371235,4.106432438,-0.6204112172,-1.115735412,3
17322,1633709135615,371559,2,0.5,-9.577500342999999,-4.458968639,0.9630985259999999,0.2866268158,1.0666279790000002,1.047197819,0.1016337499,0.1601072848,3
17324,1633709135615,371703,3,0.23445914690000003,4.982854366000001,28.3582859,2.799941301,1.253736377,1.296356201,4.059561253,-5.175273418,-6.078616142,3
17325,1633709135615,371723,2,0.7134164572,0.4718503356,28.11144447,0.6999999881,0.6999999881,1.532893181,4.509756565,-0.6923447846999999,-1.166588664,3
17326,1633709135615,371728,2,0.6660907268999999,6.545725346,-0.4879626632,1.220865846,0.9694697857,1.729424,4.465685368,-0.3261613846,-0.34498423340000006,3
17332,1633709135725,371559,2,0.5,-9.586518287999999,-4.476921558,1.160595894,0.2864723206,1.0666279790000002,1.047197819,0.101112619,0.04057361558,3
17334,1633709135725,371703,3,0.6210186481000001,4.258149147,27.76935959,1.762695313,0.7763671875,1.277798653,4.049795628,-8.679739952,-3.431768417,3
17335,1633709135725,371723,2,0.7134164572,0.37065854670000004,27.97350693,0.6999999881,0.6999999881,1.515531301,4.221670628,-0.7136185765,-1.1790760759999999,3
17336,1633709135725,371728,2,0.6852464079999999,6.583696365,-0.3657229543,0.6999999881,0.8206442595000001,1.6118304730000002,0.9497027397,0.3230060041,0.2834185362,3
17343,1633709135846,371559,2,0.5,-9.57767868,-4.463305473,0.2998194695,0.99659729,1.079273701,5.759586811,0.08294067532,0.01192218345,3
17345,1633709135846,371703,3,0.6901292204999999,3.680507898,27.29036713,1.724609375,0.7114257813,1.210860252,4.101065159,-10.37151146,-2.91220665,3
17346,1633709135846,371723,2,0.7134164572,0.3436028063,27.9142189,0.6999999881,0.6999999881,1.4991343019999999,4.202139378,-0.6867467761,-1.1454352140000001,3
17347,1633709135846,371728,2,0.6852464079999999,6.598475933,-0.2985801995,0.9003540277,0.7132956981999999,1.6104879380000001,2.462881565,-0.1174634993,0.3619781435,3
17354,1633709135939,371559,2,0.5,-9.523656845,-4.404630661000001,0.4295310974,1.1227779390000001,1.0455899240000002,5.585053921,0.06034053117,0.003131119069,3
17356,1633709135939,371703,3,0.7509765625,3.2260434630000003,26.75430679,2.109375,0.7392578125,1.3522686959999999,4.077139378,-8.737808227999999,-4.236436367,3
17357,1633709135939,371723,2,0.7134164572,0.3227322102,27.79263115,0.6999999881,0.6999999881,1.568706274,4.127432346,-0.6570068002,-1.148650289,3
17358,1633709135939,371728,2,0.7100360393999999,6.537351131,-0.2640456557,0.8321260214,0.7759544849,1.71307373,2.241690159,-0.2902374268,0.2692154348,3
17366,1633709136045,371559,2,0.5,-9.607881546,-4.523870468,0.9707331656999999,0.1715373993,1.073026657,4.537855625,0.02199957892,-0.07966448367000001,3
17368,1633709136045,371703,3,0.7509765625,2.9103815560000004,26.250492100000002,1.947265625,0.7661132813,1.236642838,4.139151096,-6.983392239,-5.3266267780000005,3
17369,1633709136045,371723,2,0.7134164572,0.2463743091,27.67795372,0.6999999881,0.6999999881,1.5555915830000002,4.169912815,-0.697427094,-1.1811063290000001,3
17370,1633709136045,371728,2,0.7254357337999999,6.529191971,-0.2522336543,0.6999999881,0.6999999881,1.7377924919999999,2.251944065,-0.3068143725,0.2027828395,3
17381,1633709136148,371559,2,0.5,-9.638096809,-4.586647511000001,1.034594059,0.1701622009,1.0533409120000001,4.537855625,-0.03342616931,-0.09765326977,3
17382,1633709136148,371703,3,0.7618690133,2.680145025,25.87059212,2.11328125,0.7509765625,1.268743515,4.067862034,-5.670548439,-5.132544041,3
17383,1633709136148,371723,2,0.6834164858,0.1833464205,27.61880493,0.3244304657,0.1737422943,1.568655491,4.014257908,-0.7266762853000001,-1.1836435790000002,3
17384,1633709136148,371728,2,0.7254357337999999,6.526187897000001,-0.2284394801,0.6999999881,0.6999999881,1.7074470519999998,2.171377659,-0.2935671806,0.1867239326,3
17395,1633709136262,371559,2,0.5,-9.570972442999999,-4.501037121,0.4088907242,1.30397892,1.133801937,5.585053921,0.04536053538,-0.03926112503,3
17396,1633709136262,371703,3,0.7618690133,2.2614538669999997,25.49096298,1.934570313,0.7587890625,1.237743855,4.146475315,-5.282799721,-4.802625656,3
17397,1633709136262,371723,2,0.6834164858,0.13400483130000002,27.39672089,0.6999999881,0.6999999881,1.5279214380000001,4.157217503,-0.7252064943000001,-1.2604995970000001,3
17398,1633709136262,371728,2,0.6954357623999999,6.478490353,-0.1957151741,0.6307358742,0.2845500708,1.6960048680000002,2.792526722,-0.311686337,0.1897454411,3
17408,1633709136385,371559,2,0.5,-9.592245102,-4.489240646,0.3451519012,1.168513298,1.0614609720000001,5.759586811,0.06690979004,-0.017867641519999998,3
17409,1633709136385,371703,3,0.7618690133,1.8925641780000002,25.06072807,1.919921875,0.705078125,1.100646973,4.05858469,-4.697473049,-4.658448218999999,3
17410,1633709136385,371723,2,0.6834164858,0.021319635209999997,27.27527618,0.6999999881,0.6999999881,1.5284664630000002,4.181631565,-0.6406537294,-1.287343144,3
17411,1633709136385,371728,2,0.7213041186,6.477968216,-0.17792011800000002,0.6999999881,0.6999999881,1.686927795,2.185049534,-0.2905814946,0.1881288439,3
17412,1633709136385,371733,2,0.6942608356000001,5.733647822999999,-0.7630866766,0.6999999881,0.6999999881,1.685016155,2.125967503,-0.6768188477,0.32982695100000003,3
17415,1633709136385,371740,3,0.6551983356000001,-10.46746349,22.29231071,1.846679688,0.7080078125,1.021165371,1.5325064659999998,0.1380084902,3.602569818,2
17421,1633709136490,371559,2,0.5,-9.568575859,-4.4577002530000005,0.3068418503,1.089932442,1.06293726,5.759586811,0.045683339239999995,-0.004159543663,3
17422,1633709136490,371703,3,0.7618690133,1.5625283719999998,24.77434349,2.0390625,0.8076171875,1.085029125,4.060049534,-4.213628292,-4.291721821,3
17423,1633709136490,371723,2,0.6834164858,-0.10090740029999999,27.11029053,0.6999999881,0.6999999881,1.60403204,4.114737034,-0.6915618181000001,-1.312215805,3
17424,1633709136490,371728,2,0.7385817766,6.388287544,-0.12145728619999999,0.6999999881,0.6999999881,1.7495021819999999,3.2543816569999997,-0.3336137533,0.21111288670000003,3
17425,1633709136490,371733,2,0.7145432829999999,5.715353489,-0.7204372287,0.6999999881,0.6999999881,1.672968864,3.2524285319999997,-0.6092463136,0.3402518332,3
17428,1633709136490,371740,3,0.6551983356000001,-10.4642992,22.41402435,1.846679688,0.7080078125,1.021165371,1.5573458669999998,0.048490729180000004,3.604886055,2
17434,1633709136601,371559,2,0.5,-9.596467972000001,-4.491057873,0.284386158,1.094153404,1.064207077,5.759586811,0.05411758274,-0.0014551789499999998,3
17435,1633709136601,371703,3,0.7618690133,1.117840648,24.37955475,1.947265625,0.7255859375,1.139744282,4.03514719,-4.098481655,-4.110669136,3
17436,1633709136601,371723,2,0.6834164858,-0.3822749257,27.02824593,0.6999999881,0.6999999881,1.575256824,4.09374094,-0.8784317373999999,-1.289487839,3
17437,1633709136601,371728,2,0.7385817766,6.355468273,-0.1007176191,0.6999999881,0.6999999881,1.7117097380000001,1.985342503,-0.33364659550000003,0.211104691,3
17438,1633709136601,371733,2,0.722055316,5.6895456310000005,-0.6750150919,0.6999999881,0.6999999881,1.678810835,1.923819065,-0.5655101538,0.3549232781,3
17442,1633709136601,371740,3,0.6551983356000001,-10.46411991,22.52595139,1.846679688,0.7080078125,1.021165371,1.5811495780000002,-0.037325859069999995,3.605019093,2
17447,1633709136710,371559,2,0.5,-9.65259552,-4.633861542,0.6762585640000001,0.1191091537,0.7924485206999999,4.363323689,0.01449750736,-0.1222822443,3
17448,1633709136710,371703,3,0.7618690133,0.7388786076999999,23.99164009,2.1796875,0.7685546875,1.209773064,4.106924534,-4.0517210960000005,-3.9444601539999997,3
17449,1633709136710,371723,2,0.6834164858,-0.4400575459,26.94202995,0.6999999881,0.6999999881,1.673677921,4.268545628,-0.8770536184000001,-1.265461445,3
17450,1633709136710,371728,2,0.7385817766,6.3138227460000005,-0.09288956225,0.6999999881,0.6999999881,1.74799633,3.1264605519999997,-0.3388424218,0.2031012625,3
17451,1633709136710,371733,2,0.722055316,5.678621292000001,-0.5391127467,0.6999999881,0.6999999881,1.67000103,3.1303668019999997,-0.519346416,0.47070127729999994,3
17455,1633709136710,371740,3,0.6551983356000001,-10.46734524,22.67025185,1.846679688,0.7080078125,1.021165371,1.605167866,-0.12389317150000001,3.603083372,2
17460,1633709136837,371559,2,0.5,-9.610310555,-4.527848243999999,0.3277816772,1.218056679,1.068842888,5.759586811,0.0624137409,-0.03760125116,3
17461,1633709136837,371703,3,0.7618690133,0.35936328770000003,23.71312714,1.942382813,0.7744140625,1.1957592959999999,3.9809479710000004,-4.195217133,-3.677298069,3
17462,1633709136837,371723,2,0.6834164858,-0.3928256631,26.86171722,0.6999999881,0.6999999881,1.535066605,4.081045628,-0.8011356592000001,-1.241995811,3
17463,1633709136837,371728,2,0.7385817766,6.298455715,-0.1097549945,0.6999999881,0.6999999881,1.722411156,1.989248753,-0.327476263,0.1814001352,3
17464,1633709136837,371733,2,0.722055316,5.655766964,-0.4278619587,0.6999999881,0.6999999881,1.681744099,2.03124094,-0.48613244299999997,0.5392667650999999,3
17468,1633709136837,371740,3,0.6551983356000001,-10.47686672,22.87331963,1.846679688,0.7080078125,1.021165371,1.630066395,-0.21355654300000002,3.598882198,2
17472,1633709136931,371559,2,0.5,-9.597827911,-4.481331348,0.289100647,1.152259827,1.077436447,5.759586811,0.05140859261,-0.01005131286,3
17473,1633709136931,371703,3,0.790414691,0.0036965608600000002,23.38676262,2.10546875,0.7314453125,1.242764473,3.838370085,-4.1341419219999995,-3.5925946239999997,3
17474,1633709136931,371723,2,0.6834164858,-0.4138905704,26.70318031,0.6999999881,0.6999999881,1.513604641,4.119131565,-0.75095433,-1.280639052,3
17475,1633709136931,371728,2,0.7385817766,6.282868862000001,-0.09682261944000001,0.6999999881,0.6999999881,1.7271251680000002,3.2778191569999997,-0.3177229762,0.1794212013,3
17476,1633709136931,371733,2,0.722055316,5.648946285,-0.3668637872,0.6999999881,0.6999999881,1.682364941,1.735342503,-0.4432479739,0.5499995947,3
17483,1633709137040,371559,2,0.5,-9.580812454,-4.41293335,0.21137332920000002,1.047661781,1.055555344,5.759586811,0.03267365694,-0.002001308603,3
17484,1633709137040,371703,3,0.790414691,-0.4907761812,23.07762909,1.909179688,0.7119140625,1.272172928,3.715811491,-4.322919369,-3.370821714,3
17485,1633709137040,371723,2,0.6834164858,-0.5289983749,26.60405159,0.6999999881,0.6999999881,1.5910186769999999,3.627188206,-0.7912988067,-1.26273489,3
17486,1633709137040,371728,2,0.7385817766,6.3067398070000005,-0.08241326362000001,0.6999999881,0.6999999881,1.727190733,2.8666949269999997,-0.2877961695,0.1793844551,3
17487,1633709137040,371733,2,0.722055316,5.617935181,-0.3640962839,0.6999999881,0.6999999881,1.6849873069999999,2.8725543019999997,-0.4303892255,0.505628407,3
17494,1633709137174,371559,2,0.5,-9.56094265,-4.449157238,0.4212260246,1.061714172,1.067735672,5.585053921,0.037064205860000005,-0.02073615417,3
17495,1633709137174,371703,3,0.790414691,-1.740119815,22.44610023,1.981445313,0.7446289063,1.128540516,3.749014378,-5.224357128,-3.082989693,3
17496,1633709137174,371723,2,0.6834164858,-0.7986940145,26.34229469,0.6999999881,0.6999999881,1.62865448,3.9457917210000004,-0.9168528914,-1.2608275409999998,3
17497,1633709137174,371728,2,0.7385817766,6.317698479,-0.1225082725,0.6999999881,0.6999999881,1.720459461,3.1303668019999997,-0.2734594643,0.1598649323,3
17498,1633709137174,371733,2,0.722055316,5.630637169,-0.2660906315,0.6999999881,0.6999999881,1.673605919,1.556641102,-0.3544185162,0.5051739812,3
17501,1633709137174,371721,2,0.5199819803,13.25243664,12.79112434,0.6999999881,0.6999999881,1.73347044,4.904405594,0.08005026727999999,-0.1423161626,3
17505,1633709137278,371559,2,0.5,-9.535524367999999,-4.336575985,0.7458019256999999,0.2686293125,1.09313488,0.6981320381,0.07147277892000001,0.050823740660000005,3
17506,1633709137278,371703,3,0.790414691,-2.129725456,22.251012799999998,1.779296875,0.7280273438,1.193085194,3.8871979710000004,-5.234319687,-2.879549265,3
17507,1633709137278,371723,2,0.6834164858,-0.9197983145999999,26.24492264,0.6999999881,0.6999999881,1.607782841,3.830069065,-0.9525039792000001,-1.23374629,3
17508,1633709137278,371728,2,0.7385817766,6.3531002999999995,-0.10978653279999999,0.7769696712,0.6999999881,1.726620197,2.8276324269999997,-0.24525064230000002,0.15361852939999998,3
17509,1633709137278,371733,2,0.722055316,5.601846695,-0.198995322,0.6999999881,0.6999999881,1.67474699,2.84032774,-0.3491219282,0.5162978767999999,3
17512,1633709137278,371721,2,0.48998197909999996,13.20214939,12.9317379,0.08982276917000001,0.35961532590000006,1.5663757319999998,0.17453289030000002,0.0920240432,-0.04065652192,3
17517,1633709137379,371559,2,0.5,-9.605314255,-4.453095436,0.17514324190000002,1.0641841890000001,1.115654945,6.108652592,0.06717710942,0.017027629540000002,3
17518,1633709137379,371703,3,0.790414691,-2.662246227,22.05014992,1.890625,0.7568359375,1.166968346,3.5815341469999997,-5.546825408999999,-2.630047321,3
17519,1633709137379,371723,2,0.7062800526999999,-1.032487988,26.15172958,0.6999999881,0.6999999881,1.583405495,3.946280003,-0.936506629,-1.190943956,3
17520,1633709137379,371728,2,0.7385817766,6.343462467,-0.1168441474,0.6999999881,0.6999999881,1.7043061259999999,2.80907774,-0.2455229759,0.142323494,3
17521,1633709137379,371733,2,0.722055316,5.630981922,-0.1747942716,0.6999999881,0.6999999881,1.6703331469999998,2.8002886769999997,-0.306501925,0.49973404409999994,3
17524,1633709137379,371721,2,0.4599819779,13.17187786,12.99570084,0.0719127655,0.35188198090000006,1.579370975,0.34906578060000004,0.07091540843,-0.01216689218,3
17529,1633709137488,371559,2,0.5,-9.494484901,-4.36564064,1.127216339,0.3585176468,1.0747480390000002,0.6981320381,0.09503443538999999,0.06446975469999999,3
17530,1633709137488,371703,3,0.790414691,-3.0866003039999996,21.84455299,2.06640625,0.74609375,1.075116158,3.8207917210000004,-5.441206932,-2.521284819,3
17531,1633709137488,371723,2,0.7062800526999999,-1.206055522,25.93672562,0.6999999881,0.6999999881,1.557279825,3.6967682839999996,-1.031063199,-1.260254741,3
17532,1633709137488,371728,2,0.7385817766,6.340213299,-0.1196508333,0.6999999881,0.6999999881,1.7074470519999998,2.9819293019999997,-0.2287231684,0.1407742947,3
17533,1633709137488,371733,2,0.722055316,5.64254427,-0.1855922639,0.6999999881,0.6999999881,1.685339928,1.4365239140000001,-0.2804281712,0.4623627663,3
17537,1633709137488,371721,2,0.4599819779,13.17497826,12.99509048,0.0719127655,0.35188198090000006,1.579370975,0.34906578060000004,0.07021269947,-0.015722719950000002,4
17538,1633709137488,371744,2,0.5083383322,13.51562595,12.21875191,0.6999999881,0.6999999881,1.6370429990000002,0.2521972656,0.0,0.0,2
17541,1633709137608,371559,2,0.5,-9.520633698,-4.373435497,0.2847752571,1.025314331,1.068842888,5.759586811,0.08217947184999999,0.01968242414,3
17542,1633709137608,371703,3,0.790414691,-3.622405052,21.71286583,2.015625,0.77734375,1.088536739,3.873037815,-5.539417267,-2.216383219,3
17543,1633709137608,371723,2,0.7062800526999999,-1.269192576,25.8198204,0.6999999881,0.6999999881,1.642609119,3.688467503,-1.020879626,-1.258119583,3
17544,1633709137608,371728,2,0.7385817766,6.458048344,-0.15027710800000002,0.6999999881,0.6999999881,1.7155239580000001,2.978999615,-0.13120794300000002,0.1430929601,3
17545,1633709137608,371733,2,0.722055316,5.646975994,-0.1604973823,0.6999999881,0.6999999881,1.677395344,1.333984852,-0.2618056834,0.4508813024,3
17552,1633709137708,371559,2,0.5,-9.446792602999999,-4.269888878,0.9543962479000001,0.3673372269,1.087132931,0.523598671,0.1014707461,0.09423410147,3
17553,1633709137708,371703,3,0.790414691,-3.98119998,21.49364662,2.04296875,0.7470703125,1.200268745,3.766592503,-5.196441173999999,-2.156333685,3
17554,1633709137708,371723,2,0.7062800526999999,-1.331591845,25.72739792,0.6999999881,0.6999999881,1.619538784,3.7797760960000004,-1.010804415,-1.241863489,3
17555,1633709137708,371728,2,0.7385817766,6.502218246,-0.15213379259999998,0.6999999881,0.6999999881,1.710139275,2.94189024,-0.0979154557,0.1373084188,3
17556,1633709137708,371733,2,0.722055316,5.687960147999999,-0.1318414658,0.6999999881,0.6999999881,1.6908571719999999,1.3212895390000001,-0.2244793177,0.4430298805,3
17560,1633709137708,371742,2,0.5935997963,16.18953323,10.18270874,0.6999999881,0.6999999881,1.616803646,2.604485035,-0.6599708796,0.3930157721,2
17563,1633709137822,371559,2,0.5,-9.552462578,-4.422491074,1.151395798,0.27333498,1.0651516909999998,1.047197819,0.06259512156000001,0.01861329004,3
17564,1633709137822,371703,3,0.790414691,-4.449542999,21.37649345,1.955078125,0.7568359375,1.178899765,3.7280182839999996,-4.988972187,-1.826151013,3
17565,1633709137822,371723,2,0.7062800526999999,-1.4040665630000002,25.67275238,0.6999999881,0.6999999881,1.569835186,3.907217503,-1.013154745,-1.223039389,3
17566,1633709137822,371728,2,0.7385817766,6.519529342999999,-0.1520341337,0.6999999881,0.6999999881,1.73517561,1.337890625,-0.038646321739999996,0.15675053,3
17567,1633709137822,371733,2,0.722055316,5.674401283,-0.1011956781,0.6999999881,0.6999999881,1.6779437069999998,1.271484852,-0.2201098353,0.4361140132,3
17571,1633709137822,371742,2,0.5935997963,16.16705322,10.19533348,0.6999999881,0.6999999881,1.616803646,2.656033039,-0.6793444753,0.35848864909999995,2
17575,1633709137940,371559,2,0.5,-9.564776421,-4.421519756,0.28397035600000003,1.016846657,1.0747480390000002,5.759586811,0.03760287911,0.004246068653,3
17576,1633709137940,371703,3,0.790414691,-4.810998917,21.3190918,1.965820313,0.7553710938,1.119755745,3.7602448460000004,-4.7511086460000005,-1.5772261619999999,3
17577,1633709137940,371723,2,0.7062800526999999,-1.460027456,25.60437775,0.6999999881,0.6999999881,1.4408240319999999,4.749193668,-0.9930303693000001,-1.2012752290000002,3
